Objects
100
,,Global Angle LEDS:LEDS,,,,,,Global Angle Reflective Balls:Reflective Balls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
736,0,1.534980,2.690924,0.023623,-734.844177,592.350586,1646.616943,-0.164287,0.061847,3.145363,-732.976929,592.744934,1646.638916
737,0,1.526202,2.709783,0.012989,-738.321106,591.305298,1646.603394,-0.162843,0.058765,3.145643,-736.542053,592.265991,1646.481445
738,0,,,,,,,-0.166193,0.056782,3.145445,-740.062073,591.653442,1646.285400
739,0,-2.721241,1.547666,-0.192946,-744.828796,591.483459,1645.943115,-0.166481,0.059492,3.145126,-743.572510,590.890564,1645.992065
740,0,-2.696794,1.560054,-0.161354,-748.915161,588.968811,1645.740967,-0.164978,0.052958,3.145760,-747.146057,590.240417,1645.750122
741,0,-2.734024,1.543355,-0.183075,-751.994080,589.791809,1645.220215,-0.169747,0.056097,3.145816,-750.630188,589.449341,1645.375366
742,0,,,,,,,-0.165547,0.056663,3.145870,-754.266846,588.723999,1645.227905
743,0,,,,,,,-0.161230,0.052150,3.146919,-757.849792,587.899536,1644.873291
744,0,,,,,,,-0.162741,0.052452,3.147694,-761.517395,587.169861,1644.745117
745,0,-2.345881,1.381952,-0.191278,-765.592041,583.934875,1630.999268,-0.160710,0.054852,3.148037,-765.018372,586.172241,1644.341797
746,0,-2.308939,1.356602,-0.147412,-769.886353,581.419434,1631.268433,-0.159184,0.051499,3.149867,-768.708252,585.369812,1644.132446
747,0,-2.296139,1.376881,-0.157135,-773.886047,579.276245,1631.140503,-0.160369,0.046925,3.151707,-772.351501,584.401978,1643.846436
748,0,1.525950,2.708237,0.023244,-777.779053,583.112854,1643.730225,-0.161076,0.052262,3.152270,-776.038574,583.357056,1643.597168
749,0,1.502291,2.696018,0.028003,-781.315491,582.386475,1643.465332,-0.156623,0.047254,3.154372,-779.721863,582.328735,1643.300293
750,0,1.505306,2.709928,0.034077,-785.015808,581.153259,1643.018555,-0.162611,0.045436,3.156657,-783.469055,581.244629,1643.064331
751,0,1.513422,2.695741,0.025210,-789.109863,579.748535,1642.903809,-0.159113,0.049828,3.157518,-787.335693,580.220032,1643.114136
752,0,1.509242,2.708286,0.019598,-792.405457,579.859070,1643.331665,-0.156928,0.053302,3.158483,-791.082886,578.979919,1642.896362
753,0,1.516598,2.701452,0.038255,-796.874878,577.670959,1643.161865,-0.162564,0.046019,3.162038,-794.937683,577.801697,1642.803833
754,0,0.128295,-0.042701,-3.113350,-800.478516,576.750427,1642.914551,-0.163142,0.048585,3.163676,-798.803467,576.480347,1642.795898
755,0,,,,,,,-0.157741,0.053632,3.164238,-802.830750,575.342834,1642.979126
756,0,,,,,,,-0.160329,0.050713,3.166656,-807.032104,574.091858,1643.205566
757,0,1.969230,-1.070669,0.150226,-841.841003,520.332703,1671.437866,-0.164657,0.052033,3.168347,-810.873779,572.787598,1643.256592
758,0,1.945906,-1.090499,0.110986,-846.151367,519.641113,1672.257568,-0.156894,0.052018,3.169727,-814.993713,571.601562,1643.580933
759,0,1.964737,-1.075289,0.154211,-850.073425,518.435181,1671.490967,-0.163518,0.052882,3.171547,-819.047668,570.174377,1643.754883
760,0,2.748724,-1.520069,0.175310,-824.708923,568.705872,1644.554077,-0.158788,0.051387,3.173808,-823.318909,568.908264,1644.224365
761,0,2.682795,-1.392797,0.099230,-830.583923,566.466003,1641.124390,-0.156156,0.048535,3.175591,-827.306152,567.564514,1644.553955
762,0,,,,,,,-0.152698,0.051927,3.176988,-831.579163,566.114624,1644.942993
763,0,2.756299,-1.506877,0.139981,-837.130066,564.182922,1645.948120,-0.153644,0.053317,3.178266,-835.691772,564.634460,1645.407593
764,0,2.843981,-1.327210,0.018699,-836.485535,578.181763,1639.506592,-0.154063,0.047902,3.180794,-839.834839,563.199829,1645.776733
765,0,2.813699,-1.380329,0.063856,-842.352478,570.414246,1642.234497,-0.143267,0.049215,3.181854,-843.834534,561.898438,1646.357178
766,0,2.760965,-1.510726,0.144600,-849.753113,560.102112,1647.381958,-0.144828,0.054703,3.181167,-848.237305,560.216003,1646.961182
767,0,2.760814,-1.483860,0.111632,-854.118774,557.867188,1647.600220,-0.145873,0.048312,3.184717,-852.228210,559.007019,1647.340698
768,0,2.755686,-1.498436,0.161505,-857.926941,557.419800,1648.769409,-0.136607,0.048314,3.185688,-856.304260,557.554871,1647.791138
769,0,2.752665,-1.507495,0.120073,-862.429810,555.878052,1648.432251,-0.134428,0.045933,3.184696,-860.432129,555.964539,1648.049927
770,0,2.662471,-1.768411,0.342855,-870.589111,551.681824,1646.378052,-0.132939,0.049876,3.188339,-864.526978,554.827209,1648.732788
771,0,,,,,,,-0.131754,0.049422,3.188739,-868.436279,553.463257,1649.165649
772,0,-1.506102,-2.789203,-0.014553,-873.834167,551.664978,1649.668335,-0.135557,0.048453,3.189083,-872.403503,551.955872,1649.471069
773,0,-1.477390,-2.777869,-0.017472,-878.192078,550.120667,1650.517944,-0.134463,0.044594,3.191329,-876.312256,550.666565,1649.879639
774,0,-1.485657,-2.782948,-0.007306,-881.915894,549.046692,1650.506226,-0.135311,0.050682,3.192358,-880.119202,549.266602,1650.237183
775,0,0.128853,-0.062793,-3.079849,-885.499390,548.000244,1650.709351,-0.136004,0.052020,3.190696,-884.044617,547.720764,1650.432251
776,0,0.101701,-0.049641,-3.086084,-889.673706,546.113525,1650.722778,-0.141076,0.047206,3.194062,-887.699951,546.685791,1650.546631
777,0,0.133564,-0.035939,-3.089634,-893.205078,545.388550,1650.721436,-0.145000,0.043270,3.196041,-891.285095,545.452454,1650.797974
778,0,-0.008122,-0.029709,0.057786,-896.783691,543.867188,1650.877075,-0.146799,0.046906,3.194609,-895.192505,544.074585,1650.907104
779,0,-0.001161,-0.037568,0.052631,-900.415466,542.952393,1651.177002,-0.152055,0.046346,3.196385,-898.592346,542.899475,1650.869629
780,0,-0.007969,-0.024951,0.053054,-903.890991,541.231262,1651.366943,-0.156261,0.046044,3.199382,-902.289062,541.736755,1651.232422
781,0,-2.760985,1.468099,-0.168703,-907.445984,539.768555,1650.933716,-0.166172,0.040607,3.199939,-905.837891,540.484802,1651.012085
782,0,-2.744639,1.455602,-0.148748,-910.696655,538.932007,1651.429810,-0.166928,0.045537,3.202712,-909.284912,539.223083,1651.275513
783,0,,,,,,,-0.170340,0.046847,3.204792,-912.611023,537.966492,1651.095581
784,0,,,,,,,-0.175611,0.046713,3.206930,-916.050110,536.733765,1651.118408
785,0,,,,,,,-0.186529,0.041366,3.210422,-919.460571,535.693481,1651.079468
786,0,,,,,,,-0.183648,0.038825,3.211382,-923.025085,534.415405,1650.839844
787,0,,,,,,,-0.186298,0.044317,3.213209,-926.330933,533.067078,1651.197998
788,0,,,,,,,-0.187955,0.044544,3.218910,-929.455322,531.838257,1651.252319
789,0,,,,,,,-0.189061,0.041290,3.219328,-933.055847,530.602783,1650.996948
790,0,,,,,,,-0.190298,0.042820,3.222494,-936.130737,529.363831,1651.281616
791,0,,,,,,,-0.190170,0.040587,3.227117,-939.225525,528.268433,1651.231201
792,0,,,,,,,-0.189432,0.035522,3.229619,-942.536316,527.053589,1650.984741
793,0,,,,,,,-0.199226,0.040148,3.231267,-945.548157,525.684631,1651.156128
794,0,,,,,,,-0.201307,0.042356,3.237414,-948.625977,524.487061,1650.951294
795,0,,,,,,,-0.198173,0.040960,3.239061,-951.774292,523.251404,1650.836792
796,0,,,,,,,-0.192701,0.041929,3.240475,-954.703369,522.229309,1651.277466
797,,,,,,,,,,,,,
798,,,,,,,,,,,,,
799,0,0.173516,-0.028528,-3.021288,-965.179504,518.209595,1651.636108,-0.198873,0.046090,3.248366,-963.811340,518.715637,1651.529785
800,0,0.124771,-0.004634,-3.147919,-962.811218,518.640564,1653.342773,-0.202472,0.047602,3.253356,-967.031738,517.600342,1651.599976
801,0,0.313824,0.270673,-2.972012,-972.850037,517.207214,1660.062500,-0.206301,0.037445,3.255472,-969.948486,516.996399,1651.863525
802,0,0.190919,-0.042677,-3.006299,-974.131531,515.205750,1652.259399,-0.216049,0.039754,3.259669,-972.958618,515.575500,1651.956055
803,0,0.132162,-0.032022,-3.108171,-973.175415,516.616089,1653.245728,-0.218203,0.043006,3.265661,-976.331726,514.645935,1652.102295
804,0,0.143104,-0.038521,-3.101148,-976.464294,515.551697,1653.404785,-0.226078,0.049915,3.265641,-979.210876,513.746826,1652.242310
805,0,0.196793,-0.032056,-2.996589,-983.605469,512.579712,1653.171265,-0.232423,0.042983,3.269799,-982.298523,513.025024,1652.432007
806,0,0.072586,-0.203805,-2.912165,-982.653137,516.169434,1655.288208,-0.230254,0.045912,3.273391,-985.539001,512.277832,1652.997803
807,0,0.068788,-0.199449,-2.921132,-986.445984,513.901245,1655.967529,-0.236565,0.046190,3.281163,-989.034973,511.137726,1653.140381
808,0,-0.002670,-0.078706,0.154593,-993.516602,510.310425,1653.533325,-0.249236,0.041406,3.280480,-991.766602,510.514435,1653.234375
809,0,,,,,,,-0.251319,0.050491,3.286375,-995.325134,509.370270,1653.341431
810,0,,,,,,,-0.259138,0.045098,3.290800,-998.624207,508.694702,1653.786011
811,0,-2.798273,1.296059,-0.200106,-1003.476868,507.418823,1654.353760,-0.256722,0.043363,3.298487,-1002.215027,508.081024,1653.586548
812,0,-2.802189,1.304143,-0.219080,-1006.787537,506.909546,1654.315186,-0.254222,0.047404,3.300948,-1005.544434,506.951630,1654.022217
813,0,,,,,,,-0.263688,0.045100,3.308117,-1009.103638,506.342468,1653.938110
814,0,-1.652701,-0.289606,-2.010614,-1012.373779,477.517822,1656.548096,-0.250573,0.049911,3.313453,-1012.731934,505.197235,1654.185181
815,0,-1.756190,-0.346086,-1.911931,-1013.304688,475.049347,1657.671753,-0.255246,0.042563,3.318693,-1016.116272,504.555237,1654.021606
816,0,,,,,,,-0.266671,0.055446,3.315621,-1019.238220,503.546112,1653.592651
817,0,,,,,,,-0.253571,0.043791,3.326400,-1023.367065,502.747070,1653.682739
818,0,,,,,,,-0.251930,0.038793,3.329961,-1026.815552,501.892975,1653.413086
819,0,,,,,,,-0.244314,0.044519,3.333220,-1030.388916,500.716278,1653.497192
820,0,-2.849340,1.221242,-0.184770,-1035.584595,498.130310,1653.903931,-0.239374,0.039195,3.341667,-1034.246704,500.049835,1653.310547
821,0,-2.839867,1.251580,-0.225519,-1039.422485,499.026520,1653.529541,-0.239266,0.038756,3.346862,-1038.275024,498.884216,1652.950439
822,0,-2.979885,1.111607,-0.131624,-1035.504883,503.266083,1652.659058,-0.236693,0.040765,3.351863,-1041.992188,498.251831,1652.668823
823,0,0.206790,-0.048685,-2.916567,-1047.208740,497.238770,1653.178955,-0.238170,0.041571,3.356839,-1045.973145,497.347626,1652.528076
824,0,0.206559,-0.028813,-2.914611,-1050.800537,496.392120,1652.187378,-0.233120,0.045985,3.360862,-1049.897949,496.417877,1652.302124
825,0,0.196202,-0.034146,-2.901132,-1055.101318,495.485504,1652.075684,-0.233329,0.046218,3.364692,-1053.789673,495.402435,1652.057739
826,0,0.200802,-0.040324,-2.899110,-1059.374878,493.479980,1652.173828,-0.230748,0.047124,3.368073,-1058.103882,494.356110,1651.832764
827,0,0.188391,-0.042731,-2.890186,-1062.993164,492.506470,1652.026123,-0.234005,0.044358,3.376472,-1062.466431,493.582672,1651.470581
828,0,-0.089688,-0.232703,-2.410882,-1050.615356,504.152893,1654.370850,-0.235630,0.043281,3.381382,-1066.781494,492.965057,1651.114258
829,0,-1.239946,-2.967815,-0.069122,-1072.532715,490.847076,1651.338501,-0.237833,0.047567,3.386742,-1071.313110,491.911255,1650.836792
830,0,-1.211865,-2.980191,-0.064490,-1076.978027,490.626801,1650.656128,-0.244665,0.046477,3.392635,-1075.805664,490.776306,1650.495850
831,0,-1.207803,-2.977463,-0.058482,-1081.781860,489.445831,1650.682129,-0.249461,0.050002,3.396043,-1080.626343,489.811432,1650.214478
832,0,-1.204509,-2.984668,-0.053497,-1086.988647,488.654907,1650.019287,-0.237955,0.053805,3.403458,-1085.527222,488.898682,1649.912231
833,0,-1.211308,-2.971013,-0.068180,-1091.567261,487.147705,1649.788818,-0.249936,0.046280,3.407331,-1090.280029,488.382294,1649.202515
834,0,-1.196323,-2.987540,-0.062433,-1096.413940,486.583527,1649.371460,-0.252348,0.043844,3.413548,-1095.257446,487.441925,1648.799316
835,0,-2.872208,1.140114,-0.215378,-1101.795044,486.137177,1648.207397,-0.256238,0.042151,3.418025,-1100.456421,486.837006,1648.211548
836,0,-2.881381,1.125320,-0.227555,-1106.964966,485.332031,1647.727417,-0.258690,0.041969,3.423741,-1105.747559,485.516876,1647.765259
837,0,-2.881415,1.120013,-0.232486,-1112.335693,484.815857,1646.877563,-0.262926,0.043430,3.429360,-1111.054199,485.121490,1646.888672
838,0,0.225811,-0.043486,-2.825965,-1117.796997,483.970673,1646.288574,-0.267675,0.043590,3.433291,-1116.271484,484.447632,1646.136719
839,0,0.232361,-0.034752,-2.828461,-1123.262817,483.015015,1645.549561,-0.271646,0.044705,3.438827,-1121.747437,483.462860,1645.635742
840,0,0.224738,-0.024135,-2.815733,-1128.882568,482.066193,1645.200439,-0.269111,0.030016,3.446449,-1127.362305,482.655396,1645.032959
841,0,0.225821,-0.025684,-2.809063,-1134.406738,481.266083,1644.206055,-0.276237,0.039596,3.452565,-1133.073608,482.062256,1644.165283
842,0,0.224227,-0.034489,-2.802300,-1140.242432,480.564178,1643.076172,-0.277061,0.032564,3.459471,-1138.705200,481.347778,1643.294189
843,0,0.229858,-0.045387,-2.797243,-1145.716797,478.865295,1642.821411,-0.284424,0.035928,3.466620,-1144.323730,481.040405,1642.555176
844,0,0.232480,-0.048619,-2.787675,-1151.355835,478.284546,1641.910522,-0.283381,0.034335,3.473514,-1150.106445,480.257172,1641.620728
845,0,0.232059,-0.046055,-2.775006,-1157.229370,477.944672,1640.988647,-0.288129,0.034735,3.480853,-1155.769287,479.269470,1640.614380
846,0,0.224240,-0.035167,-2.769024,-1162.908447,477.318176,1639.856934,-0.290869,0.038848,3.488044,-1161.463257,478.554230,1639.711182
847,0,-2.918132,1.007872,-0.223735,-1168.862183,476.163391,1638.868530,-0.291314,0.035626,3.495377,-1167.200562,477.996033,1638.815430
848,0,-2.912442,1.006412,-0.239571,-1174.544189,475.653931,1637.819336,-0.289885,0.036243,3.503961,-1172.949951,476.912140,1637.793335
849,0,-2.921709,0.985096,-0.225531,-1180.511597,474.602112,1636.927734,-0.289407,0.042061,3.511675,-1178.825195,476.221710,1636.870728
850,0,0.947675,2.903394,0.059852,-1186.477661,473.626068,1636.310303,-0.290472,0.032384,3.518950,-1184.716919,475.562683,1636.208130
851,0,0.959446,2.896623,0.070466,-1192.196533,473.267792,1635.807861,-0.292373,0.035618,3.527173,-1190.639771,474.877197,1635.602051
852,0,0.935409,2.901329,0.067758,-1198.028198,471.751526,1635.316650,-0.292616,0.035935,3.536241,-1196.645630,474.077026,1634.994385
853,0,0.944600,2.923219,0.076266,-1204.363525,470.429749,1634.608276,-0.295539,0.037459,3.545943,-1202.703125,473.045166,1634.419922
854,0,0.932047,2.925791,0.073557,-1210.488647,469.757416,1634.219482,-0.295646,0.036528,3.555398,-1208.826172,472.231720,1634.006226
855,0,0.894170,2.914519,0.073136,-1216.651733,469.723999,1633.880981,-0.293143,0.035641,3.566510,-1215.031494,471.677612,1633.573486
856,0,0.883175,2.940343,0.071457,-1222.509155,468.593903,1633.884644,-0.291594,0.031884,3.574719,-1221.066162,470.228882,1633.266113
857,0,0.874512,2.944904,0.082258,-1229.023560,468.188812,1633.637085,-0.291982,0.036979,3.584943,-1227.424561,470.121979,1633.030762
858,0,0.865232,2.940220,0.072311,-1235.440552,466.902008,1633.262085,-0.299467,0.029816,3.594535,-1233.553711,468.715942,1633.266968
859,0,0.849903,2.960780,0.081137,-1241.505127,467.012970,1632.935669,-0.290094,0.029576,3.607495,-1239.829956,469.038544,1632.894165
860,0,0.820249,2.966269,0.080129,-1247.477417,466.156647,1633.159668,-0.284644,0.031993,3.619719,-1246.021973,468.278168,1632.690674
861,0,0.823248,2.962151,0.074405,-1254.048462,465.745392,1632.940308,-0.285165,0.026996,3.632133,-1252.161377,467.733612,1632.650391
862,0,,,,,,,-0.276031,0.018663,3.644747,-1258.232788,467.316528,1632.538818
863,0,,,,,,,-0.261731,0.020361,3.657512,-1264.324585,466.854980,1632.482788
864,0,,,,,,,-0.258781,0.021694,3.671227,-1270.393555,466.348083,1632.649292
865,0,0.157186,0.001273,-2.581024,-1277.808350,463.723267,1633.107910,-0.246120,0.021503,3.684783,-1276.427368,465.867279,1632.627075
866,0,0.153300,0.000439,-2.568569,-1284.139893,463.801453,1633.100830,-0.237324,0.017114,3.699360,-1282.457764,465.315552,1632.725586
867,0,0.146556,0.000639,-2.557230,-1290.321289,463.243683,1633.148315,-0.229937,0.009964,3.710477,-1288.274658,465.061249,1632.993896
868,0,,,,,,,-0.230613,0.013732,3.725156,-1294.442627,464.331482,1633.173828
869,0,,,,,,,-0.218591,0.005058,3.740173,-1300.882446,463.782898,1633.692627
870,0,,,,,,,-0.221368,0.009533,3.751674,-1306.925659,463.090759,1633.901245
871,0,0.118159,0.003097,-2.502704,-1315.212036,460.675140,1634.637939,-0.219301,-0.002148,3.765678,-1313.127930,462.376373,1634.275024
872,0,0.107601,-0.007747,-2.484453,-1321.170776,458.466187,1636.003662,-0.226335,0.004060,3.778603,-1319.441650,461.661987,1634.754150
873,0,0.119020,0.005000,-2.473687,-1328.292480,458.769745,1635.893188,-0.228475,-0.001411,3.791855,-1325.738525,460.886383,1635.252197
874,0,0.138737,0.013446,-2.465851,-1334.394287,457.982300,1636.390259,-0.234693,-0.008855,3.806929,-1332.255859,459.389801,1635.713501
875,0,0.042397,-0.074518,-2.441535,-1339.673218,452.807739,1634.086792,-0.247592,-0.011948,3.818872,-1338.524170,458.704010,1636.451782
876,0,0.273342,-0.163443,-2.465187,-1342.010254,446.372192,1633.032593,-0.261137,-0.011273,3.829566,-1344.443726,457.434448,1636.778931
877,0,,,,,,,-0.272099,-0.019136,3.844004,-1350.784912,456.253204,1637.417480
878,0,,,,,,,-0.281314,-0.019362,3.852691,-1356.437988,454.811798,1637.813843
879,0,,,,,,,-0.291134,-0.030960,3.867618,-1362.693359,453.342041,1638.296387
880,0,0.131739,-0.224292,-2.365974,-1370.543945,451.167053,1646.617310,-0.313686,-0.027944,3.877821,-1368.285522,451.889221,1638.805908
881,0,0.131201,-0.237146,-2.357409,-1376.429688,449.609222,1647.316772,-0.314236,-0.038418,3.891193,-1374.094971,450.002441,1639.224243
882,0,0.145194,-0.225438,-2.342474,-1381.848633,447.729858,1647.793457,-0.333768,-0.041665,3.900104,-1379.307495,448.780243,1639.884888
883,0,-3.033055,0.355482,-0.172332,-1386.680664,444.438263,1640.901611,-0.326462,-0.056738,3.918185,-1385.250366,446.217133,1640.590332
884,0,-3.029806,0.319332,-0.165690,-1391.326782,442.984070,1641.319824,-0.339783,-0.060957,3.925522,-1390.132568,445.160675,1641.063354
885,0,-3.025792,0.310700,-0.174853,-1396.427734,440.765961,1641.910767,-0.346429,-0.058294,3.935931,-1394.871704,443.408478,1641.360352
886,0,-3.028687,0.283402,-0.160123,-1401.163818,439.435944,1642.367676,-0.348097,-0.072845,3.947977,-1399.697754,441.424927,1641.907349
887,0,-3.024982,0.267143,-0.161568,-1405.813110,437.712585,1643.002197,-0.348395,-0.079348,3.959707,-1404.348389,439.736755,1642.452271
888,0,-3.028076,0.244273,-0.148043,-1410.285156,436.264893,1643.307251,-0.343297,-0.086517,3.972038,-1408.863159,437.972687,1643.033081
889,0,-3.020718,0.232528,-0.149125,-1414.198242,435.267242,1643.873291,-0.336887,-0.095414,3.986587,-1413.409546,436.296143,1643.793823
890,0,-3.027863,0.207202,-0.140414,-1418.900024,432.749908,1644.626709,-0.338139,-0.088994,3.995587,-1417.555664,434.506958,1644.353638
891,0,-3.017858,0.194963,-0.148971,-1421.999634,432.574982,1644.732666,-0.329449,-0.109643,4.007590,-1421.626099,433.075287,1645.052124
892,0,-3.024338,0.188913,-0.164581,-1426.757812,429.046356,1645.908325,-0.330695,-0.107008,4.019588,-1425.634766,431.210358,1645.593018
893,0,-3.021495,0.166282,-0.136587,-1429.561523,429.818085,1645.751465,-0.328820,-0.110129,4.032421,-1429.777954,429.514465,1646.421143
894,0,-3.018299,0.148415,-0.146222,-1433.688721,427.411682,1646.684326,,,,,,
895,0,-3.018320,0.128447,-0.137639,-1437.336426,425.806244,1647.168213,-0.324288,-0.109813,4.053806,-1437.329590,426.034882,1647.666260
896,0,-3.017632,0.115297,-0.142686,-1440.947876,424.110840,1647.744629,,,,,,
897,0,-3.017519,0.108146,-0.141546,-1444.374878,422.330658,1648.257202,,,,,,
898,0,-3.027187,0.103302,-0.144590,-1448.456421,420.096954,1648.949829,-0.336463,-0.125996,4.085150,-1447.837891,420.521942,1649.528809
899,0,-3.014574,0.077866,-0.147311,-1451.164429,418.902008,1649.147461,-0.353219,-0.124125,4.093711,-1450.706787,419.454071,1649.697632
900,0,-3.031737,0.069667,-0.139760,-1455.916626,415.523804,1650.080688,-0.354315,-0.132615,4.102991,-1454.584106,417.081055,1650.204346
901,0,-3.033862,0.073012,-0.137228,-1459.729126,412.862823,1650.475464,-0.356836,-0.137453,4.112488,-1457.309204,415.879608,1650.701660
902,0,,,,,,,-0.351150,-0.137438,4.121768,-1461.190308,413.395752,1651.263184
903,0,,,,,,,-0.364927,-0.153488,4.128935,-1464.031494,411.690094,1651.185425
904,0,,,,,,,-0.370606,-0.152444,4.139595,-1467.580322,409.590790,1651.760986
905,0,,,,,,,-0.377338,-0.155377,4.148046,-1470.493530,407.786011,1652.000854
906,0,,,,,,,-0.383477,-0.162738,4.156662,-1473.680298,405.766174,1652.179810
907,0,0.059500,-0.121448,1.042289,-1479.403931,398.837433,1653.389160,-0.381401,-0.167608,4.166523,-1476.890137,403.586029,1652.538940
908,0,,,,,,,-0.375398,-0.173956,4.173977,-1480.158691,401.275391,1652.469604
909,0,,,,,,,-0.386583,-0.191798,4.183115,-1483.241333,399.329376,1652.619141
910,0,,,,,,,-0.384018,-0.184825,4.193174,-1486.933716,396.849091,1653.068115
911,0,,,,,,,-0.397026,-0.175100,4.199227,-1490.066406,394.393005,1653.059692
912,0,,,,,,,-0.382149,-0.189084,4.208349,-1493.616943,391.784546,1653.380249
913,0,,,,,,,-0.394942,-0.195753,4.217616,-1496.256348,389.840942,1653.154785
914,0,,,,,,,-0.408561,-0.187982,4.224651,-1499.760254,387.447845,1653.306274
915,0,,,,,,,-0.413475,-0.196889,4.229663,-1502.871216,385.337402,1653.238281
916,0,0.136760,-3.177747,-0.155771,-1508.824707,378.767029,1653.461548,-0.412518,-0.214271,4.238471,-1506.624512,382.235199,1653.370728
917,0,0.141568,-3.174303,-0.170506,-1520.439819,353.004456,1664.628906,-0.550371,-0.293405,4.184752,-1510.313354,376.237793,1655.936646
918,0,0.155052,-3.173831,-0.176727,-1522.464355,353.432495,1663.117676,-0.425482,-0.222450,4.251319,-1512.478882,378.012390,1652.880005
919,0,0.251383,0.405561,1.714531,-1537.700684,350.132385,1646.358521,-0.427623,-0.227392,4.255969,-1516.529053,374.217560,1652.973633
920,0,0.242628,0.382534,1.723640,-1540.866211,347.043976,1645.959473,-0.430700,-0.224361,4.261948,-1519.829834,371.477448,1652.556396
921,0,0.242250,0.379899,1.726633,-1544.084961,343.914612,1645.575684,,,,,,
922,0,3.286886,0.202330,0.170699,-1528.482422,362.062286,1651.662842,0.073119,-0.197701,1.122304,-1527.348511,367.574615,1646.421387
923,,,,,,,,,,,,,
924,,,,,,,,,,,,,
925,0,,,,,,,-2.969210,-0.198127,-0.176130,-1535.848877,356.298828,1650.436768
926,0,,,,,,,-2.965686,-0.203423,-0.175305,-1539.035156,352.733795,1649.742554
927,0,,,,,,,-2.960035,-0.216394,-0.177822,-1541.637939,350.104218,1648.929199
928,0,,,,,,,-2.962735,-0.219636,-0.185987,-1545.946899,344.609589,1648.727051
929,0,,,,,,,-2.956264,-0.228831,-0.177225,-1548.768555,341.917053,1647.851685
930,0,,,,,,,-2.950912,-0.242477,-0.183515,-1551.075439,339.151428,1647.024414
931,0,0.097345,-0.157251,1.204089,-1557.261353,330.372833,1646.815796,-2.953784,-0.246841,-0.186232,-1554.702881,334.765137,1646.381348
932,0,0.117756,-0.162937,1.207482,-1560.148315,324.972076,1646.456177,-2.949766,-0.257680,-0.191944,-1557.802856,330.686920,1645.523804
933,0,0.104168,-0.131075,1.230541,-1562.954590,320.934082,1645.428955,-2.945061,-0.263905,-0.185431,-1561.205444,326.615082,1644.828613
934,0,0.122992,-0.138780,1.264156,-1565.337402,319.055878,1643.994263,0.232720,0.124675,-1.896039,-1564.243652,321.997711,1644.006714
935,0,0.123584,-0.137082,1.268037,-1568.358276,314.743347,1643.059448,0.223199,0.108385,-1.904877,-1567.770142,318.009888,1643.812744
936,0,0.089498,-0.138729,1.245371,-1571.965942,308.759460,1643.199219,0.239025,0.121483,-1.889621,-1570.162231,313.222992,1641.875732
937,0,-0.372662,3.058079,0.244697,-1575.107056,307.661285,1641.125366,0.235104,0.128194,-1.884079,-1573.291016,308.577301,1640.981445
938,0,-0.326536,3.056742,0.223291,-1578.250000,296.572479,1642.977417,,,,,,
939,0,-0.334737,3.057485,0.235541,-1580.811401,294.753876,1640.156494,,,,,,
940,0,-0.335350,3.046774,0.219000,-1594.461548,264.187653,1651.893555,0.236986,0.126960,-1.864615,-1581.236938,296.290619,1637.701782
941,0,-0.342679,3.045405,0.222060,-1594.408203,265.802887,1647.580933,0.239090,0.127157,-1.860357,-1584.383667,290.795013,1636.403198
942,0,-0.350866,3.042007,0.221696,-1595.640869,264.578491,1644.510010,0.236526,0.130351,-1.856174,-1586.972534,286.387726,1635.141724
943,0,0.206506,0.144685,-1.847497,-1592.130127,276.488220,1635.020996,0.241776,0.128472,-1.854777,-1590.244019,280.520508,1634.117554
944,,,,,,,,,,,,,
945,,,,,,,,,,,,,
946,0,,,,,,,-0.379889,3.041084,0.241339,-1597.704224,265.903931,1630.313110
947,0,,,,,,,-0.379266,3.044331,0.232526,-1601.348145,258.832825,1629.362183
948,,,,,,,,,,,,,
949,0,,,,,,,-2.920974,-0.374579,-0.205136,-1606.545898,247.582687,1627.051636
950,0,,,,,,,-2.921599,-0.380828,-0.199104,-1609.149048,241.956253,1626.200562
951,0,,,,,,,-2.918781,-0.387863,-0.202656,-1611.363281,236.258743,1625.368286
952,0,-2.799245,-0.373798,-0.710591,-1616.965698,228.746674,1625.373169,0.239540,0.123563,-1.818059,-1614.487671,228.908340,1624.647339
953,0,,,,,,,0.243807,0.125071,-1.815719,-1617.549194,221.716187,1624.110718
954,0,,,,,,,0.237735,0.122528,-1.808347,-1619.567505,216.305908,1623.269775
955,0,-0.437882,3.029895,0.241591,-1622.914917,209.395996,1622.010986,0.240093,0.126741,-1.797573,-1621.489624,210.391769,1622.251587
956,0,-0.420947,3.019298,0.216470,-1623.935669,204.581451,1620.560791,0.241486,0.122372,-1.792632,-1623.681519,203.906174,1621.375122
957,0,-0.393159,3.020345,0.201822,-1625.606079,198.058136,1619.880615,0.230385,0.125748,-1.790910,-1626.531494,196.914505,1621.155273
958,0,-0.412175,3.026639,0.193935,-1627.426758,192.370529,1619.175415,0.228385,0.128842,-1.781284,-1628.324585,191.219604,1620.533936
959,0,-0.443205,3.018423,0.202211,-1630.312622,185.909393,1619.045654,0.223791,0.128031,-1.775212,-1630.436401,184.868622,1620.109497
960,0,-0.497431,3.044147,0.224576,-1634.110229,177.460159,1619.845337,0.217635,0.126842,-1.769048,-1632.536865,178.588928,1619.872192
