Objects
100
,,Global Angle LEDS:LEDS,,,,,,Global Angle Reflective Balls:Reflective Balls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
948,0,,,,,,,0.108055,0.197236,-0.924899,-2605.026855,1120.535156,1607.049805
949,0,0.121421,0.170548,-0.925756,-2601.963867,1125.347168,1612.189941,2.802603,1.829389,-0.031121,-2602.416260,1124.589233,1608.368408
950,0,0.131694,0.181865,-0.937267,-2601.259766,1130.321167,1612.795654,2.799259,1.827927,-0.035863,-2602.519531,1128.748047,1608.440552
951,0,0.180575,0.264962,-0.954403,-2601.976318,1133.343994,1610.813843,2.763595,1.817619,0.002785,-2602.373047,1134.119385,1609.687378
952,0,,,,,,,0.169873,0.145910,-0.941387,-2598.804932,1142.131592,1616.811401
953,0,,,,,,,0.158747,0.150179,-0.943216,-2599.102539,1146.450439,1617.115479
954,0,,,,,,,0.157574,0.148041,-0.946085,-2599.085693,1151.045776,1617.266724
955,0,,,,,,,0.157961,0.137945,-0.953267,-2599.000488,1154.807495,1617.367676
956,0,,,,,,,0.171926,0.111605,-0.961243,-2599.261963,1158.582031,1618.950806
957,0,,,,,,,0.166112,0.115111,-0.962973,-2599.350342,1163.308594,1618.562500
958,0,,,,,,,0.154286,0.130286,-0.961467,-2599.413574,1168.833252,1617.519287
959,0,,,,,,,0.155938,0.132488,-0.964567,-2599.644043,1174.080811,1617.591919
960,0,,,,,,,0.157647,0.130525,-0.967603,-2599.910645,1178.879639,1617.674683
961,0,,,,,,,0.156996,0.130740,-0.970085,-2600.150391,1183.851074,1617.442017
962,0,,,,,,,0.156570,0.130834,-0.974055,-2600.376465,1189.623413,1617.422974
963,0,,,,,,,0.154845,0.129545,-0.977945,-2600.645020,1194.493530,1617.226685
964,0,,,,,,,-2.500813,-1.510309,0.002829,-2602.630859,1195.433228,1609.237549
965,0,,,,,,,-2.491225,-1.497517,0.011344,-2603.180908,1201.248779,1608.622437
966,0,,,,,,,-2.500998,-1.495471,-0.015407,-2603.385986,1206.124268,1609.159668
967,0,-1.658816,2.701969,0.233661,-2604.666992,1209.699829,1610.050537,,,,,,
968,0,-1.670061,2.696764,0.231385,-2604.907715,1214.800781,1610.557739,,,,,,
969,,,,,,,,,,,,,
970,0,,,,,,,0.127017,0.184203,-1.011003,-2604.363770,1227.293213,1607.997559
971,0,,,,,,,0.113476,0.192507,-1.013724,-2604.876221,1233.110962,1607.083130
972,0,,,,,,,0.124959,0.192551,-1.012937,-2605.309814,1238.551270,1606.151733
973,0,,,,,,,0.124436,0.196182,-1.015771,-2605.859863,1244.258423,1605.496460
974,0,,,,,,,0.123417,0.193685,-1.017257,-2606.267822,1249.761108,1604.336426
975,0,,,,,,,0.119481,0.195500,-1.025276,-2606.572266,1255.690796,1603.685425
976,0,-2.503944,-1.479301,-0.012030,-2608.615479,1258.755615,1602.258789,0.126550,0.194457,-1.022543,-2607.195312,1261.424194,1602.751099
977,0,-2.484694,-1.484872,0.039200,-2608.995850,1263.038330,1601.734375,0.231876,0.146327,-1.026690,-2607.457520,1260.127197,1606.319702
978,,,,,,,,,,,,,
979,,,,,,,,,,,,,
980,,,,,,,,,,,,,
981,,,,,,,,,,,,,
982,,,,,,,,,,,,,
983,,,,,,,,,,,,,
984,,,,,,,,,,,,,
985,,,,,,,,,,,,,
986,,,,,,,,,,,,,
987,,,,,,,,,,,,,
988,,,,,,,,,,,,,
989,,,,,,,,,,,,,
990,,,,,,,,,,,,,
991,,,,,,,,,,,,,
992,,,,,,,,,,,,,
993,,,,,,,,,,,,,
994,0,,,,,,,0.167317,0.167300,-1.034438,-2621.505371,1379.160889,1585.048462
995,0,,,,,,,0.153032,0.142177,-1.035342,-2622.668701,1386.283203,1583.299561
996,,,,,,,,,,,,,
997,,,,,,,,,,,,,
998,,,,,,,,,,,,,
999,,,,,,,,,,,,,
1000,0,0.780686,3.575455,-0.899785,-2570.366943,1437.712036,1594.614380,,,,,,
1001,0,0.781301,3.547681,-0.788003,-2568.629150,1444.348633,1595.969971,,,,,,
1002,0,0.786701,3.559198,-0.795964,-2569.506836,1451.292603,1595.358643,,,,,,
1003,0,3.607411,2.990726,0.014398,-2562.815918,1442.107910,1579.883179,,,,,,
1004,0,3.614906,2.943163,-0.002859,-2563.570801,1446.907837,1580.424683,,,,,,
1005,0,3.594687,2.949452,-0.009330,-2563.985840,1453.540771,1580.150146,,,,,,
1006,0,3.605981,2.958658,0.004842,-2564.907959,1460.991333,1580.001587,-1.545213,2.689188,0.217928,-2632.060791,1463.171631,1576.093384
1007,0,,,,,,,-1.538898,2.687339,0.203781,-2632.874512,1470.052612,1576.307251
1008,0,,,,,,,-1.536919,2.683185,0.209108,-2633.664551,1477.320435,1576.667725
1009,0,,,,,,,-1.531915,2.687615,0.208582,-2634.343750,1483.885620,1576.566040
1010,,,,,,,,,,,,,
1011,,,,,,,,,,,,,
1012,0,-0.095985,0.851146,0.590307,-2579.964111,1520.400879,1594.421387,,,,,,
1013,0,-0.124414,0.848002,0.577361,-2580.290283,1525.321045,1594.544312,,,,,,
1014,0,-0.098545,0.854746,0.586926,-2581.552490,1533.651978,1595.660278,,,,,,
1015,0,-0.095024,0.857261,0.589565,-2582.369873,1540.291016,1596.551636,0.140028,-0.041571,0.592794,-2639.233643,1522.959961,1578.868164
1016,0,-0.059711,0.763488,0.594938,-2582.866455,1548.081543,1597.466675,0.143586,-0.049852,0.591514,-2640.155762,1529.372437,1580.304932
1017,0,,,,,,,0.144783,-0.041328,0.590820,-2640.573730,1536.649170,1581.749023
1018,0,0.211169,0.019666,1.759744,-2585.513184,1560.292114,1600.192017,0.136458,-0.047756,0.589538,-2641.441895,1543.087402,1582.742920
1019,0,,,,,,,0.151382,-0.030887,0.592122,-2642.281494,1549.625732,1583.127441
1020,0,,,,,,,0.138895,-0.044615,0.590890,-2643.162842,1555.901855,1584.822510
1021,0,,,,,,,1.566547,-2.777082,-0.207544,-2644.073975,1563.185181,1585.517700
1022,0,,,,,,,1.580016,-2.782041,-0.225942,-2643.873047,1570.298828,1585.776855
1023,0,,,,,,,1.575680,-2.778265,-0.203171,-2644.671387,1575.369751,1587.261475
1024,0,,,,,,,0.186840,0.170398,-1.054169,-2645.299072,1581.933228,1590.064087
1025,0,,,,,,,0.196269,0.148941,-1.043453,-2648.288086,1587.503540,1590.319946
1026,0,,,,,,,0.192774,0.147709,-1.046926,-2648.776123,1593.151855,1591.397827
1027,0,1.835897,1.694159,1.503879,-2544.303467,1525.479126,1616.793091,0.181607,0.151417,-1.069281,-2647.821289,1599.000977,1592.498535
1028,0,1.839892,1.695531,1.499096,-2544.701172,1531.053955,1617.746948,0.184173,0.161246,-1.070917,-2648.308838,1604.464600,1593.937378
1029,0,1.856850,1.703702,1.479654,-2545.075684,1537.046387,1617.947266,0.187624,0.143875,-1.052410,-2650.145508,1609.711670,1594.367310
1030,0,1.864683,1.699000,1.472916,-2545.246582,1542.113647,1618.944092,0.178120,0.137183,-1.055377,-2650.536377,1615.158081,1595.046753
1031,0,,,,,,,0.175255,0.139215,-1.078426,-2649.456299,1620.632446,1596.665894
1032,0,,,,,,,0.173838,0.137750,-1.079745,-2649.817139,1625.553101,1597.687378
1033,0,,,,,,,0.172905,0.137075,-1.082267,-2650.099365,1630.553833,1598.651733
1034,0,,,,,,,0.172036,0.137221,-1.083515,-2650.466309,1635.367920,1599.578003
1035,0,,,,,,,0.165972,0.123855,-1.083562,-2650.825439,1639.567627,1599.519287
1036,0,,,,,,,0.175025,0.131568,-1.080657,-2651.417725,1644.436279,1600.814819
1037,0,,,,,,,0.174967,0.132740,-1.081593,-2651.730469,1649.076782,1601.767456
1038,0,,,,,,,0.166864,0.126147,-1.083804,-2651.962891,1653.703857,1602.473389
1039,0,,,,,,,0.170684,0.150109,-1.080939,-2650.597168,1659.656006,1604.055420
1040,0,,,,,,,0.166491,0.146821,-1.073532,-2651.117920,1663.571289,1605.138916
1041,0,,,,,,,0.168311,0.152617,-1.075510,-2651.680420,1667.896484,1605.900269
1042,0,-0.062060,-0.109004,1.617987,-2593.018311,1688.478027,1613.163086,0.171965,0.153155,-1.072418,-2652.132568,1672.560059,1606.850464
1043,0,,,,,,,0.156580,0.119360,-1.066364,-2652.267090,1676.686646,1607.795532
1044,0,,,,,,,0.159390,0.116723,-1.061179,-2652.461670,1681.544678,1608.820801
1045,0,-0.050021,-0.099139,1.623047,-2594.505127,1700.813965,1615.708374,-2.602755,-1.382920,-0.081494,-2650.391846,1681.772827,1607.329834
1046,0,-0.064345,-0.020790,1.700301,-2597.588867,1704.591064,1616.813721,-2.603042,-1.385479,-0.080627,-2650.818604,1685.846558,1608.109375
1047,0,,,,,,,-2.604291,-1.387745,-0.069635,-2651.074463,1690.451782,1608.457397
1048,,,,,,,,,,,,,
1049,,,,,,,,,,,,,
1050,,,,,,,,,,,,,
1051,,,,,,,,,,,,,
1052,,,,,,,,,,,,,
1053,,,,,,,,,,,,,
1054,0,-0.059318,-0.070992,1.623359,-2597.868408,1738.287231,1620.022461,,,,,,
1055,0,-0.054224,-0.079684,1.624652,-2597.830322,1742.628052,1620.350220,,,,,,
1056,,,,,,,,,,,,,
1057,,,,,,,,,,,,,
1058,,,,,,,,,,,,,
1059,,,,,,,,,,,,,
1060,,,,,,,,,,,,,
1061,,,,,,,,,,,,,
1062,,,,,,,,,,,,,
1063,,,,,,,,,,,,,
1064,,,,,,,,,,,,,
1065,,,,,,,,,,,,,
1066,,,,,,,,,,,,,
1067,,,,,,,,,,,,,
1068,,,,,,,,,,,,,
1069,0,,,,,,,2.906468,1.519508,0.138203,-2658.948486,1790.432617,1617.140259
1070,0,,,,,,,2.895937,1.514981,0.145046,-2658.719482,1795.368652,1616.981201
1071,0,,,,,,,2.907691,1.534651,0.247625,-2662.989746,1802.170776,1615.449097
1072,0,,,,,,,2.934579,1.522168,0.252071,-2664.328613,1807.404907,1614.462036
1073,0,,,,,,,2.933712,1.521830,0.253763,-2663.768066,1812.686401,1614.678589
1074,0,,,,,,,2.917628,1.517550,0.222533,-2662.923340,1817.967896,1615.254883
1075,0,,,,,,,2.926014,1.528748,0.214573,-2663.446045,1823.242554,1615.749634
1076,0,,,,,,,2.952696,1.543211,0.244505,-2663.130127,1828.669312,1617.155884
1077,0,,,,,,,2.945906,1.546983,0.170701,-2662.044189,1834.022461,1617.957397
1078,0,,,,,,,2.936971,1.555846,0.169975,-2661.270020,1839.548462,1619.206665
1079,0,,,,,,,2.944263,1.547372,0.198182,-2660.754395,1845.816284,1619.557251
1080,0,,,,,,,2.940527,1.548249,0.172224,-2660.097412,1851.742920,1619.662598
1081,0,,,,,,,2.916637,1.529520,0.184306,-2657.888672,1857.866333,1619.333374
1082,0,,,,,,,2.906951,1.515955,0.230797,-2657.563721,1864.662109,1619.359253
1083,,,,,,,,,,,,,
1084,0,,,,,,,1.924606,2.614623,0.740551,-2695.368408,1867.709229,1601.878906
1085,,,,,,,,,,,,,
1086,,,,,,,,,,,,,
1087,0,2.048399,-1.662282,-1.262764,-2558.781982,1877.291626,1629.462280,,,,,,
1088,0,1.998722,-1.607507,-1.337163,-2557.513672,1883.805542,1630.607300,,,,,,
1089,0,1.998759,-1.607153,-1.323192,-2556.044678,1890.479004,1631.843384,,,,,,
1090,0,2.007859,-1.618454,-1.303059,-2554.453125,1897.059448,1632.855957,,,,,,
1091,,,,,,,,,,,,,
1092,,,,,,,,,,,,,
1093,0,0.753780,-0.683954,-0.615827,-2534.152588,1857.942383,1657.785767,,,,,,
1094,0,0.752179,-0.682873,-0.620966,-2532.452393,1864.562744,1659.150879,,,,,,
1095,0,0.763299,-0.677914,-0.628112,-2530.746094,1870.767212,1660.502930,,,,,,
1096,0,0.760897,-0.673751,-0.624350,-2529.057617,1877.661133,1662.098022,,,,,,
1097,0,0.759843,-0.675092,-0.621342,-2527.495117,1884.353271,1663.279175,,,,,,
1098,0,0.755027,-0.677431,-0.619111,-2525.882324,1890.747314,1664.445801,,,,,,
1099,0,0.752151,-0.679519,-0.622799,-2523.943848,1896.885620,1665.938232,,,,,,
1100,0,0.759350,-0.675479,-0.627576,-2522.093506,1902.600586,1667.335083,,,,,,
1101,0,0.764859,-0.674499,-0.628050,-2520.330566,1909.313232,1669.046997,,,,,,
1102,,,,,,,,,,,,,
1103,,,,,,,,,,,,,
1104,,,,,,,,,,,,,
1105,,,,,,,,,,,,,
1106,,,,,,,,,,,,,
1107,,,,,,,,,,,,,
1108,0,2.010868,-1.653361,-1.261823,-2522.719971,2009.265625,1657.047607,,,,,,
1109,0,2.009049,-1.649453,-1.266299,-2520.640625,2014.671509,1658.203247,,,,,,
1110,0,2.006265,-1.654854,-1.264172,-2518.341797,2018.853149,1659.739868,,,,,,
1111,0,,,,,,,3.131650,-0.769889,0.040911,-2596.516602,2038.148193,1657.619263
1112,0,,,,,,,3.128511,-0.768863,0.042952,-2594.012207,2042.937256,1658.744385
1113,,,,,,,,,,,,,
1114,,,,,,,,,,,,,
1115,,,,,,,,,,,,,
1116,,,,,,,,,,,,,
1117,,,,,,,,,,,,,
1118,,,,,,,,,,,,,
1119,,,,,,,,,,,,,
1120,,,,,,,,,,,,,
1121,,,,,,,,,,,,,
1122,,,,,,,,,,,,,
1123,,,,,,,,,,,,,
1124,,,,,,,,,,,,,
1125,,,,,,,,,,,,,
1126,,,,,,,,,,,,,
1127,,,,,,,,,,,,,
1128,,,,,,,,,,,,,
1129,,,,,,,,,,,,,
1130,,,,,,,,,,,,,
1131,,,,,,,,,,,,,
1132,,,,,,,,,,,,,
1133,,,,,,,,,,,,,
1134,,,,,,,,,,,,,
1135,,,,,,,,,,,,,
1136,,,,,,,,,,,,,
1137,,,,,,,,,,,,,
1138,,,,,,,,,,,,,
1139,,,,,,,,,,,,,
1140,,,,,,,,,,,,,
1141,0,,,,,,,-0.467819,-0.119255,2.878997,-2548.943115,2133.527100,1693.249146
1142,0,,,,,,,-0.474263,-0.116312,2.878166,-2545.923096,2136.801514,1694.197144
1143,0,,,,,,,-0.480319,-0.116511,2.873922,-2543.000244,2139.358398,1695.081055
1144,0,,,,,,,-0.484105,-0.069027,2.895363,-2542.232666,2141.279297,1693.045776
1145,0,,,,,,,-0.472167,-0.093556,2.894192,-2539.500244,2143.888672,1694.996826
1146,0,,,,,,,-0.442128,-0.092936,2.901033,-2537.096436,2144.743408,1696.491089
1147,0,,,,,,,-0.216114,-0.612130,5.029737,-2496.566406,2164.220215,1692.783203
1148,0,,,,,,,-0.199068,-0.707803,5.020391,-2493.857422,2165.695801,1694.210571
1149,0,,,,,,,-0.258049,-0.613155,5.040194,-2491.057373,2167.414551,1693.153198
1150,0,,,,,,,-0.245841,-0.591497,5.038291,-2488.083008,2169.776611,1693.354858
1151,0,,,,,,,-0.233316,-0.596249,5.037719,-2485.429443,2171.783447,1693.712891
1152,0,,,,,,,-0.120120,-0.323464,5.073898,-2482.187500,2174.726074,1694.724121
1153,0,,,,,,,-0.190366,-0.584221,5.033519,-2480.260742,2176.982178,1695.314575
1154,0,,,,,,,-0.186253,-0.589979,5.027946,-2477.598145,2178.938232,1695.652222
1155,0,,,,,,,-0.190672,-0.625754,5.019958,-2475.096436,2180.970215,1696.402222
1156,0,,,,,,,-0.185840,-0.595543,5.022448,-2472.888184,2183.465088,1696.974243
1157,0,,,,,,,-0.191346,-0.552574,5.024179,-2470.681885,2186.010498,1697.144531
1158,0,,,,,,,-0.178744,-0.536613,5.023433,-2468.524414,2188.013428,1697.305298
1159,0,,,,,,,-0.198178,-0.550016,5.024135,-2466.617188,2189.938232,1697.820068
1160,0,,,,,,,-0.230522,-0.489458,5.027159,-2464.617676,2192.454590,1697.485962
1161,0,,,,,,,-0.177556,-0.541962,5.018030,-2462.675049,2195.072998,1698.982666
1162,0,,,,,,,-0.150962,-0.571173,5.008671,-2460.975098,2197.538818,1699.847656
1163,0,,,,,,,-0.169287,-0.503087,5.019909,-2459.124756,2199.816895,1699.405029
1164,0,,,,,,,-0.141297,-0.505817,5.018106,-2457.310547,2201.894043,1699.407959
1165,0,,,,,,,-0.162771,-0.511571,5.017442,-2455.784912,2204.349854,1699.969971
1166,0,,,,,,,-0.177183,-0.486893,5.023201,-2454.175781,2206.655029,1700.014282
1167,0,,,,,,,-0.169622,-0.473693,5.019731,-2453.000732,2209.553955,1700.359375
1168,0,,,,,,,-0.167798,-0.493195,5.016630,-2451.280273,2211.759033,1700.496216
1169,0,,,,,,,-0.166003,-0.482076,5.020333,-2449.699219,2214.611572,1700.979736
1170,0,,,,,,,-0.142040,-0.523089,5.017852,-2447.606445,2216.672363,1701.197144
1171,0,,,,,,,-0.123401,-0.516716,5.007547,-2445.571045,2219.639160,1700.995117
1172,0,,,,,,,-0.128589,-0.515816,5.007762,-2444.179688,2222.219238,1701.065674
1173,0,,,,,,,-0.121630,-0.527504,5.007865,-2442.438721,2224.548828,1700.693848
1174,0,,,,,,,-0.112118,-0.521177,5.009567,-2441.008301,2227.442383,1700.982422
1175,0,,,,,,,-0.127743,-0.506823,5.015036,-2439.431152,2230.409180,1700.985840
1176,0,,,,,,,-0.087414,-0.519913,5.011514,-2438.175537,2233.482178,1701.347412
1177,0,,,,,,,-0.117820,-0.516927,5.026570,-2437.101074,2235.899414,1701.101196
1178,0,,,,,,,-0.104459,-0.525042,5.025497,-2435.400635,2238.500488,1700.559082
1179,0,,,,,,,-0.118206,-0.502901,5.033148,-2434.066162,2241.304443,1700.115967
1180,0,,,,,,,-0.080332,-0.534352,5.032902,-2431.978516,2244.485840,1700.363525
1181,0,,,,,,,-0.094877,-0.509201,5.036420,-2430.807373,2247.942627,1699.967407
1182,0,,,,,,,-0.064118,-0.500995,5.037108,-2429.422119,2251.408936,1699.871338
1183,0,,,,,,,-0.043393,-0.511108,5.032312,-2426.691650,2254.900635,1699.439819
1184,0,,,,,,,-0.046120,-0.511716,5.032031,-2425.458740,2258.051514,1698.947388
1185,0,,,,,,,-0.019560,-0.509272,5.032094,-2424.133789,2261.805176,1699.040894
1186,0,,,,,,,-0.015693,-0.507547,5.035086,-2422.317139,2264.609863,1698.084961
1187,0,,,,,,,0.010398,-0.501684,5.036057,-2420.615967,2267.821045,1697.400269
1188,0,,,,,,,0.003158,-0.515410,5.037392,-2419.251953,2271.904541,1697.539917
1189,0,,,,,,,0.014799,-0.513885,5.038776,-2417.760742,2275.516357,1697.099854
1190,0,,,,,,,0.032774,-0.495833,5.043150,-2416.218506,2279.192627,1696.572510
1191,0,,,,,,,0.048403,-0.493762,5.043562,-2414.702393,2283.022461,1696.116577
1192,0,,,,,,,0.062632,-0.493545,5.043708,-2413.118896,2286.670654,1695.452515
1193,0,,,,,,,0.086728,-0.506712,5.040093,-2411.782959,2290.636963,1695.032837
1194,0,,,,,,,0.081786,-0.497959,5.045471,-2410.151123,2294.477539,1694.475220
1195,0,,,,,,,0.097333,-0.485758,5.047671,-2408.624756,2298.233643,1693.713379
1196,0,,,,,,,0.118111,-0.491179,5.044950,-2407.316406,2302.466064,1693.308716
1197,0,,,,,,,0.112386,-0.504074,5.045427,-2405.694336,2306.327148,1692.399536
1198,0,,,,,,,0.122760,-0.500670,5.047479,-2404.219482,2310.236328,1691.593872
1199,0,,,,,,,0.136933,-0.483292,5.050721,-2402.755371,2314.416504,1690.856201
1200,0,,,,,,,0.158277,-0.485767,5.048737,-2401.480469,2318.884521,1690.332642
1201,0,,,,,,,0.155102,-0.489980,5.049567,-2399.866455,2322.922363,1689.156128
1202,0,,,,,,,0.173344,-0.475734,5.050459,-2398.312988,2326.836914,1687.771973
1203,0,,,,,,,0.167988,-0.476150,5.051680,-2396.939697,2331.294189,1687.056396
1204,0,,,,,,,0.170638,-0.466104,5.053809,-2395.664307,2335.974365,1686.342285
1205,0,,,,,,,0.164290,-0.461666,5.062833,-2394.770020,2339.886230,1685.017944
1206,0,,,,,,,0.147479,-0.443712,5.068774,-2393.634277,2344.920898,1684.632080
1207,0,,,,,,,0.130794,-0.462543,5.068350,-2392.333496,2349.495361,1684.028198
1208,0,,,,,,,0.144980,-0.461580,5.062796,-2390.997070,2353.895020,1682.841553
1209,0,,,,,,,0.113675,-0.476631,5.065694,-2389.697754,2358.467773,1682.354248
1210,0,,,,,,,0.099418,-0.463050,5.069613,-2388.566162,2363.293945,1681.851929
1211,0,,,,,,,0.103733,-0.458107,5.067330,-2387.260498,2367.672119,1680.733887
1212,0,,,,,,,0.099759,-0.444613,5.066194,-2386.427734,2372.289062,1680.370361
1213,0,,,,,,,0.074714,-0.439025,5.073172,-2385.247559,2376.990723,1679.980591
1214,0,,,,,,,0.049123,-0.433111,5.076185,-2384.272217,2381.761475,1679.847168
1215,0,,,,,,,0.032852,-0.430404,5.077528,-2383.286865,2386.375000,1679.644775
1216,0,,,,,,,0.038916,-0.451601,5.064924,-2381.624512,2391.136230,1679.458008
1217,0,,,,,,,0.026089,-0.455323,5.064770,-2380.562012,2395.544434,1679.235229
1218,0,,,,,,,0.018212,-0.448714,5.066362,-2379.531982,2400.293213,1679.441406
1219,0,,,,,,,0.010249,-0.449736,5.066483,-2378.398926,2404.842285,1679.562866
1220,0,,,,,,,0.011234,-0.432679,5.068306,-2377.179443,2409.278076,1679.546631
1221,0,,,,,,,0.010463,-0.437920,5.066533,-2375.903564,2413.851318,1679.798950
1222,0,,,,,,,0.004709,-0.430726,5.068503,-2374.713379,2418.258545,1679.951660
1223,0,,,,,,,0.000854,-0.441588,5.067647,-2373.540039,2423.066650,1680.655884
1224,0,,,,,,,0.004517,-0.421872,5.070351,-2372.271973,2427.953369,1681.308960
1225,0,,,,,,,-0.022929,-0.406051,5.084248,-2371.646240,2432.479004,1682.091675
1226,0,,,,,,,-0.019865,-0.390769,5.086169,-2370.284180,2437.294678,1682.758301
1227,0,,,,,,,-0.023968,-0.394632,5.086227,-2368.858887,2441.969482,1683.395264
1228,0,,,,,,,-0.018467,-0.394703,5.087389,-2367.471924,2446.867920,1684.407227
1229,0,,,,,,,-0.018728,-0.371534,5.092815,-2366.092041,2452.008301,1685.523315
1230,0,,,,,,,-0.016169,-0.384759,5.091930,-2364.514404,2456.632568,1686.308716
1231,0,,,,,,,-0.014570,-0.368172,5.096998,-2363.079590,2461.778076,1687.543823
1232,0,,,,,,,-0.042667,-0.357031,5.103220,-2361.617188,2466.799072,1688.718140
1233,0,,,,,,,-0.029431,-0.378125,5.100649,-2359.967285,2471.668457,1689.937988
1234,0,,,,,,,-0.004453,-0.389745,5.092039,-2357.740967,2476.718018,1691.060425
1235,0,,,,,,,-0.004920,-0.384313,5.095431,-2356.096436,2481.681152,1692.445068
1236,0,,,,,,,-0.008704,-0.396480,5.095798,-2354.346680,2486.688232,1693.848633
1237,0,,,,,,,-0.007383,-0.409596,5.096427,-2352.531006,2491.179443,1694.905396
1238,0,,,,,,,-0.005966,-0.408499,5.098615,-2350.673584,2496.040527,1696.276733
1239,0,,,,,,,0.007938,-0.408565,5.100395,-2348.817139,2500.502197,1697.219604
1240,0,,,,,,,0.012370,-0.417670,5.100629,-2346.872314,2504.866699,1698.163940
1241,0,,,,,,,0.021446,-0.427990,5.098955,-2345.101807,2509.558838,1699.534058
1242,0,,,,,,,0.017798,-0.422284,5.102219,-2343.246582,2514.286865,1701.046875
1243,0,,,,,,,0.011074,-0.412158,5.107218,-2341.108887,2518.578613,1702.105225
1244,0,,,,,,,0.009551,-0.418405,5.107695,-2339.014160,2522.651367,1702.950317
1245,0,,,,,,,0.025399,-0.435580,5.105432,-2336.943848,2526.686523,1703.974365
1246,0,-0.037251,0.115029,-1.148059,-2335.797119,2530.333252,1705.372925,0.042641,-0.438248,5.103980,-2334.692139,2530.518555,1704.767700
1247,0,,,,,,,0.039161,-0.442449,5.105639,-2332.691406,2534.699951,1705.999756
1248,0,,,,,,,0.045016,-0.453745,5.103889,-2330.541992,2538.531982,1706.895264
1249,0,,,,,,,0.031274,-0.425758,5.117198,-2329.043213,2542.357910,1707.881226
1250,0,,,,,,,0.031095,-0.434558,5.116568,-2326.954346,2546.390869,1709.189209
1251,0,,,,,,,0.036728,-0.448376,5.114497,-2324.859863,2550.260986,1710.278687
1252,0,,,,,,,0.016536,-0.482069,5.111298,-2322.791260,2554.190674,1711.567627
1253,0,,,,,,,0.015542,-0.489035,5.109348,-2320.731934,2558.054443,1712.662842
1254,0,,,,,,,0.014928,-0.483926,5.110044,-2318.774658,2561.966064,1713.864502
1255,0,,,,,,,0.020706,-0.498522,5.106022,-2316.729736,2565.516357,1714.689087
1256,0,,,,,,,0.017244,-0.486451,5.107472,-2314.818359,2569.513672,1715.853027
1257,0,,,,,,,0.014257,-0.490136,5.106243,-2312.897461,2573.373047,1717.065796
1258,0,,,,,,,0.020708,-0.488165,5.105663,-2311.070801,2577.251709,1718.237183
1259,0,,,,,,,0.030357,-0.489190,5.104898,-2309.182373,2581.072998,1719.307373
1260,0,,,,,,,0.027785,-0.501935,5.101788,-2307.320312,2584.854736,1720.554443
1261,0,,,,,,,0.062195,-0.505103,5.088218,-2304.679688,2588.774170,1721.435181
1262,0,,,,,,,0.067574,-0.499748,5.089011,-2302.892090,2592.765625,1722.669678
1263,0,,,,,,,0.067997,-0.496583,5.089238,-2301.180664,2596.957520,1723.994507
1264,0,,,,,,,0.074041,-0.494615,5.089204,-2299.529541,2601.033203,1725.211304
1265,0,,,,,,,0.092872,-0.484021,5.088884,-2297.746582,2605.101318,1726.365845
1266,0,,,,,,,0.086561,-0.466051,5.092732,-2296.212891,2609.333740,1727.541260
1267,0,,,,,,,0.130275,-0.473352,5.081713,-2295.134277,2613.276123,1728.943481
1268,0,,,,,,,0.115913,-0.453619,5.091886,-2292.984131,2617.469727,1729.553711
1269,0,,,,,,,0.103917,-0.431904,5.105627,-2292.195557,2621.636719,1730.675049
1270,0,,,,,,,0.102426,-0.428962,5.106214,-2290.586914,2626.104980,1731.648926
1271,0,,,,,,,0.108622,-0.414081,5.107715,-2289.036133,2630.673096,1732.690430
1272,0,,,,,,,0.112479,-0.397284,5.107826,-2287.365967,2635.167480,1733.205688
1273,0,,,,,,,0.123866,-0.380488,5.107658,-2285.705322,2639.699951,1733.624756
1274,0,,,,,,,0.140820,-0.375985,5.104891,-2284.032227,2644.200195,1733.971924
1275,0,,,,,,,0.133854,-0.368531,5.104949,-2282.370117,2648.960205,1734.352539
1276,0,,,,,,,0.163354,-0.381379,5.087967,-2279.738037,2653.628662,1733.943970
1277,0,,,,,,,0.169601,-0.375241,5.086562,-2278.111572,2658.611572,1734.125854
1278,0,,,,,,,0.173522,-0.367935,5.085263,-2276.385254,2663.543945,1734.045898
1279,0,2.975825,1.234011,-0.208337,-2274.555664,2674.577881,1736.001831,0.166443,-0.378462,5.081395,-2274.661377,2668.549072,1733.660400
1280,0,2.953665,1.297308,-0.216680,-2273.931641,2675.679443,1735.917236,0.135330,-0.361030,5.096470,-2273.843994,2673.523926,1733.579834
1281,0,2.907418,1.370558,-0.185075,-2271.375488,2679.391113,1735.177856,0.136751,-0.354906,5.094435,-2272.203857,2678.943604,1733.208374
1282,0,,,,,,,0.152699,-0.384922,5.076244,-2269.509766,2684.191650,1732.252686
1283,0,,,,,,,0.136632,-0.385980,5.082585,-2268.256836,2689.162109,1731.637207
1284,0,,,,,,,0.113521,-0.387173,5.088289,-2267.029053,2695.001953,1731.453857
1285,0,,,,,,,0.146546,-0.407427,5.069146,-2264.260254,2700.549561,1730.136353
1286,0,,,,,,,0.132985,-0.407934,5.070013,-2262.605469,2706.143066,1729.463501
1287,0,,,,,,,0.108558,-0.409781,5.081545,-2261.804688,2711.738770,1728.908203
1288,0,,,,,,,0.090071,-0.389429,5.086487,-2259.995361,2717.604004,1727.927490
