Objects
100
,,Global Angle LEDS:LEDS,,,,,,Global Angle Reflective Balls:Reflective Balls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
3228,0,0.003920,0.014522,-1.374837,-340.986053,2774.270508,1387.038452,0.003701,0.012586,-1.368722,-340.222748,2774.111572,1387.747437
3229,0,-0.000638,0.009262,-1.366555,-347.218506,2774.376221,1387.563599,0.000483,0.021408,-1.368724,-347.125336,2775.067139,1388.916382
3230,0,0.011849,0.021849,-1.366591,-354.000305,2774.957031,1388.547852,0.010056,0.018275,-1.363440,-354.065308,2775.149170,1389.219238
3231,0,-0.009383,0.028642,-1.379083,-361.213806,2775.791992,1389.854736,0.009995,0.014819,-1.362817,-360.874969,2775.722168,1390.354858
3232,0,0.037044,-0.223655,-4.504157,-368.200897,2776.732422,1391.361450,0.010775,0.019843,-1.361747,-367.636780,2775.934326,1390.894165
3233,0,0.030287,-0.118362,-4.503945,-374.914551,2776.677979,1391.550415,0.009097,0.016610,-1.361234,-374.207123,2776.584717,1392.294434
3234,0,0.045885,-0.124805,-4.504049,-381.746582,2777.049072,1392.465210,0.014485,0.016817,-1.359551,-380.910919,2776.829102,1392.946899
3235,0,1.104640,-2.901737,0.038297,-388.231598,2777.308105,1393.499390,0.015758,0.019654,-1.360738,-387.351532,2777.225342,1394.157837
3236,0,1.107951,-2.901687,0.034485,-394.521271,2777.815918,1394.616821,0.016628,0.015940,-1.362299,-393.684540,2777.250000,1395.058594
3237,0,1.115552,-2.902212,0.042234,-400.738251,2778.051514,1395.570190,0.021435,0.019861,-1.363537,-400.024292,2777.474121,1395.924072
3238,0,1.107600,-2.907433,0.014490,-406.923401,2778.018555,1396.407227,0.024540,0.011584,-1.362468,-406.152100,2777.668457,1397.033936
3239,0,1.106111,-2.915112,0.046403,-412.907990,2777.997314,1397.355347,0.028114,0.014069,-1.365357,-412.184662,2777.521729,1397.584595
3240,0,1.115991,-2.915954,0.041643,-418.155792,2777.550781,1397.644775,0.029502,0.007586,-1.366385,-418.065979,2777.594971,1398.591187
3241,0,0.032412,-0.000477,-1.373518,-423.916962,2777.305176,1398.524902,-2.932324,-1.112843,-0.061851,-423.921570,2777.688721,1399.441650
3242,0,0.030210,0.001641,-1.373129,-430.162415,2777.857178,1399.296753,-2.932156,-1.111312,-0.067193,-429.493805,2777.576660,1400.202271
3243,0,0.032470,0.006667,-1.374631,-435.621582,2777.457764,1399.981567,-2.934664,-1.108014,-0.069879,-435.005432,2777.274414,1400.785278
3244,0,0.029630,-0.001838,-1.379995,-440.243561,2777.146729,1400.848633,0.041736,-0.005888,-1.370239,-440.394012,2776.932373,1401.254883
3245,0,0.048831,-0.011425,-1.369393,-446.181549,2776.651855,1400.920532,0.044726,-0.009655,-1.369704,-445.698883,2776.785645,1401.923218
3246,0,0.041232,-0.006009,-1.373203,-451.279633,2776.432861,1401.812012,0.048455,-0.005556,-1.372443,-450.885132,2776.365479,1402.148071
3247,0,0.038821,-0.014674,-1.376037,-456.294800,2776.084473,1402.548096,0.050435,-0.007453,-1.372279,-456.012512,2776.294434,1402.886230
3248,0,0.035746,-0.012388,-1.375283,-461.848816,2776.083008,1402.479492,0.048354,-0.010742,-1.373080,-461.024902,2776.131836,1403.565063
3249,0,0.033312,-0.018560,-1.384637,-466.659698,2775.507568,1402.924561,0.051606,-0.014455,-1.371925,-466.094482,2775.812744,1403.926758
3250,0,0.036072,-0.014225,-1.381700,-471.730316,2775.180176,1403.388306,0.051176,-0.008032,-1.373773,-471.134247,2775.141602,1403.735962
3251,0,0.035930,-0.026990,-1.377216,-476.403717,2774.516357,1403.720581,0.050388,-0.009838,-1.373492,-476.177032,2774.632568,1403.874634
3252,0,0.033695,-0.014550,-1.376019,-481.974091,2774.514648,1403.738403,0.050608,-0.008990,-1.372731,-481.191498,2774.335938,1404.127563
3253,0,0.032626,-0.018613,-1.387805,-485.955414,2773.348145,1403.506836,0.052048,-0.011593,-1.369806,-486.146576,2773.878174,1404.356689
3254,0,0.043826,-0.006691,-1.389439,-491.816895,2773.368896,1404.395630,0.051942,-0.011849,-1.368427,-491.228485,2773.687012,1404.857788
3255,0,0.036698,-0.011682,-1.373016,-496.791748,2773.195068,1404.511475,0.051696,-0.010292,-1.366356,-496.271820,2773.145508,1404.854370
3256,0,0.121025,-0.047032,-4.512110,-501.773590,2772.698242,1404.439331,0.052305,-0.007809,-1.364408,-501.470581,2772.705322,1405.015259
3257,0,0.123680,-0.011229,-4.507380,-507.360352,2772.895996,1405.247559,0.050353,-0.005707,-1.363764,-506.457794,2772.438721,1405.448364
3258,0,0.114075,-0.066364,-4.508002,-512.080017,2771.924805,1405.451660,0.052325,-0.003388,-1.361730,-511.592560,2772.277588,1405.936646
3259,0,0.249645,-0.127309,-7.631688,-517.131409,2771.893555,1405.460083,0.055966,-0.004316,-1.359184,-516.717285,2772.088623,1406.518311
3260,0,0.137318,-0.139263,-7.649395,-522.432068,2771.514648,1406.502319,0.053278,-0.006598,-1.357442,-521.993469,2771.387695,1406.477295
3261,0,0.205762,-0.058730,-7.648870,-527.928650,2771.550781,1406.885010,0.055884,-0.004853,-1.355942,-527.199707,2771.218018,1407.017700
3262,0,0.309057,-0.087223,-10.782795,-532.780029,2770.922363,1407.080811,0.054679,-0.012634,-1.353788,-532.373901,2770.905518,1407.542969
3263,0,0.266231,-0.115375,-10.788814,-538.624573,2770.947998,1407.899536,0.057997,-0.007817,-1.352068,-537.614014,2770.605225,1407.881714
3264,0,0.274791,-0.115285,-10.784527,-543.310852,2770.235596,1408.014526,0.058675,-0.014525,-1.351440,-543.003967,2770.289795,1408.273193
3265,0,0.298374,-0.038010,-10.780840,-549.110962,2770.376953,1408.476562,0.061020,-0.012725,-1.349554,-548.362427,2770.106201,1408.760742
3266,0,0.247504,-0.107508,-10.791396,-554.229126,2769.786377,1408.690796,0.061970,-0.006658,-1.351784,-553.799255,2769.696045,1408.768433
3267,0,0.276448,-0.072994,-10.780132,-559.989929,2769.830811,1409.179810,0.060537,-0.007898,-1.348736,-559.115784,2769.695312,1409.354492
3268,0,0.240493,-0.093152,-7.645024,-565.561584,2769.267090,1409.010010,0.058142,-0.009292,-1.349028,-564.577209,2769.280518,1409.427002
3269,0,0.214714,-0.152573,-7.631472,-570.260010,2768.692383,1408.877686,0.061527,-0.008150,-1.347490,-570.195557,2768.764648,1409.276855
3270,0,0.245822,-0.117444,-7.643970,-576.330261,2768.399658,1409.105957,0.057708,-0.009335,-1.347293,-575.677551,2768.376465,1409.306519
3271,0,-2.915555,-1.143630,-0.097526,-581.917053,2768.231934,1408.989746,0.058944,-0.011187,-1.345634,-581.315491,2767.888428,1409.083496
3272,0,-2.923495,-1.140012,-0.078752,-587.440491,2767.815186,1409.013672,0.056426,-0.011286,-1.345955,-586.825684,2767.516357,1409.108521
3273,0,-2.929864,-1.146887,-0.091128,-592.717896,2766.918457,1408.468750,0.056162,-0.015543,-1.343757,-592.560425,2767.154541,1409.078979
3274,0,-2.934437,-1.149330,-0.059736,-599.017395,2766.836670,1408.305420,0.055162,-0.012798,-1.344045,-598.320007,2766.646240,1408.799316
3275,0,-2.934817,-1.138985,-0.066210,-604.386841,2765.662842,1407.746338,0.053767,-0.012116,-1.343079,-604.195129,2765.972168,1408.115234
3276,0,-2.931073,-1.152487,-0.074082,-610.449585,2765.341553,1407.404907,0.054724,-0.017026,-1.340366,-610.125488,2765.166504,1407.639160
3277,0,-0.071249,0.017971,1.790535,-616.112000,2764.590088,1406.998901,0.053004,-0.012310,-1.340718,-616.088806,2764.411621,1407.030884
3278,0,-0.060266,0.023466,1.792344,-622.723633,2764.115723,1406.734009,0.055939,-0.015416,-1.338371,-622.244446,2763.532959,1406.296875
3279,0,-0.061866,0.026443,1.785930,-628.862061,2763.005859,1405.991089,0.055322,-0.019757,-1.336304,-628.262146,2762.987305,1406.038818
3280,0,-2.908739,-1.149355,-0.098853,-634.140869,2761.777588,1404.590698,0.055313,-0.015145,-1.337027,-634.474182,2761.954346,1405.056885
3281,0,-2.925041,-1.162357,-0.068018,-641.147034,2761.677979,1404.255127,0.054410,-0.015422,-1.336741,-640.588135,2761.203369,1404.406372
3282,0,-2.916672,-1.167707,-0.085914,-647.759216,2760.572754,1403.509644,0.055710,-0.013572,-1.336592,-646.926147,2760.273193,1403.581421
3283,0,0.036062,-0.019620,-1.344092,-654.043640,2759.615234,1402.264893,0.057762,-0.008860,-1.337625,-653.344971,2759.323975,1402.601562
3284,0,0.035521,-0.020934,-1.355878,-660.336060,2758.205811,1401.385498,0.055568,-0.010786,-1.338376,-659.813171,2757.943115,1401.280273
3285,0,0.047526,-0.020750,-1.346047,-666.748901,2757.292969,1400.365601,0.058101,-0.015771,-1.336450,-666.325623,2757.052246,1400.531250
3286,0,0.045805,-0.007892,-1.349841,-673.468811,2756.257812,1398.870850,0.056097,-0.012504,-1.338859,-672.812622,2756.105225,1399.655396
3287,0,0.028796,-0.027678,-1.351242,-680.005371,2754.998047,1398.207642,0.058069,-0.005268,-1.341298,-679.300537,2754.955566,1398.525513
3288,0,0.039208,-0.022883,-1.354597,-686.739868,2753.686523,1397.250488,0.058297,-0.007258,-1.341365,-686.054626,2753.535400,1397.171753
3289,0,0.029856,-0.014138,-1.356534,-693.177307,2752.635010,1396.098267,0.058010,-0.007667,-1.341969,-692.676697,2752.434082,1396.297729
3290,0,0.052240,-0.015171,-1.351545,-699.705444,2751.445312,1394.971558,0.062659,-0.007687,-1.343104,-699.304138,2751.379883,1395.407471
3291,0,0.044602,-0.009955,-1.364395,-706.694946,2750.056152,1393.895752,0.056554,-0.003884,-1.346633,-706.141479,2749.974609,1394.243652
3292,0,0.114748,-0.016534,-4.490287,-713.679016,2749.261230,1393.119141,0.058821,-0.005196,-1.346538,-712.857666,2748.875244,1393.275513
3293,0,0.140024,-0.060415,-4.492541,-720.219177,2747.829834,1392.084229,0.053471,-0.004444,-1.350151,-719.603210,2747.597412,1392.272095
3294,0,0.103518,-0.034798,-4.499102,-726.959167,2746.747314,1391.185791,0.057311,-0.003752,-1.350396,-726.480896,2746.286377,1391.333008
3295,0,0.104973,-0.021952,-4.493957,-733.660339,2745.430908,1390.096313,0.051136,-0.006408,-1.351760,-733.290466,2745.191895,1390.643311
3296,0,0.103320,-0.055795,-4.498358,-740.743774,2744.280762,1389.417603,0.048593,-0.004645,-1.353131,-740.106750,2743.937256,1389.859619
3297,0,0.115128,-0.076553,-4.499080,-747.564941,2742.880615,1388.755371,0.045004,-0.007347,-1.354498,-746.969421,2742.608643,1389.057251
3298,0,0.124071,-0.057447,-4.500498,-754.354248,2741.677246,1388.357544,0.045762,-0.005281,-1.356150,-753.902527,2741.283203,1388.252930
3299,0,0.108050,-0.060441,-4.500313,-760.923279,2740.617432,1387.857666,0.041915,-0.005848,-1.356749,-760.627136,2740.386475,1388.153320
3300,0,0.117337,-0.110907,-4.504875,-768.007751,2739.501221,1387.276489,0.037543,-0.006947,-1.358769,-767.392456,2738.988037,1387.463257
3301,0,0.117431,-0.100925,-4.502560,-774.523865,2738.206299,1386.837891,0.038932,-0.004471,-1.359795,-774.251831,2737.845703,1386.924805
3302,0,0.152784,-0.113930,-4.501830,-781.412231,2736.854980,1386.401611,0.037197,-0.001597,-1.361925,-780.868896,2736.734131,1386.698730
3303,0,0.135546,-0.110837,-4.506248,-787.707214,2735.708496,1385.820923,0.030619,-0.005177,-1.363601,-787.514099,2735.353271,1386.192017
3304,0,0.136799,-0.136656,-4.502423,-794.512695,2734.496582,1385.592896,0.023010,-0.000369,-1.365907,-793.932251,2734.748291,1386.682129
3305,0,0.119291,-0.133885,-4.507915,-801.079041,2733.526611,1385.620605,0.022216,0.000248,-1.367213,-800.497009,2732.940186,1385.562744
3306,0,0.109839,-0.130014,-4.505745,-807.530090,2732.135010,1385.078735,0.020024,0.001209,-1.367577,-807.028625,2731.929688,1385.647339
3307,0,0.116674,-0.127396,-4.504431,-813.944519,2730.753906,1384.840088,0.018210,0.000950,-1.368088,-813.476990,2730.651855,1385.461670
3308,0,0.096960,-0.139021,-4.503885,-820.058105,2729.637451,1384.852661,0.012373,0.001667,-1.370608,-819.723572,2729.515625,1385.593994
3309,0,0.092524,-0.161380,-4.506939,-826.504089,2728.670410,1385.253784,0.010191,0.003540,-1.369539,-825.996765,2728.492432,1385.893066
3310,0,0.086815,-0.189099,-4.511786,-832.876831,2727.542480,1385.648438,0.007704,0.004488,-1.369890,-832.218872,2727.254883,1386.093628
3311,0,0.113694,-0.186725,-4.505306,-838.993347,2726.171875,1385.748169,0.003094,0.003145,-1.370747,-838.497681,2725.774902,1386.163330
3312,0,0.109682,-0.193339,-4.503663,-845.058533,2724.827393,1386.081665,0.002643,0.005697,-1.370780,-844.522949,2724.504395,1386.404663
3313,0,0.101415,-0.159571,-4.504620,-850.934082,2723.780273,1386.775269,2.930882,1.107880,0.024076,-850.609375,2723.314697,1387.053833
3314,0,0.085395,-0.205772,-4.512589,-857.333740,2722.508789,1387.315918,2.928985,1.109939,0.026663,-856.544678,2722.083008,1387.559692
3315,0,0.097000,-0.218828,-4.503687,-862.864319,2720.792236,1387.391968,2.925865,1.107315,0.022653,-862.431824,2720.562988,1388.016724
3316,0,0.096316,-0.208925,-4.510988,-869.057922,2719.738037,1388.508423,2.923848,1.107357,0.026037,-868.274963,2719.183105,1388.638184
3317,0,0.107061,-0.163640,-4.504253,-874.366943,2718.121826,1388.680420,2.926006,1.108583,0.029279,-873.977478,2717.833496,1389.352783
3318,0,0.116901,-0.160525,-4.501140,-879.978821,2717.016357,1389.495972,2.925856,1.108864,0.027752,-879.649048,2716.412842,1389.847778
3319,0,0.112888,-0.162705,-4.503589,-885.448669,2715.088623,1389.705811,2.923608,1.107794,0.030675,-885.152283,2714.966064,1390.482056
3320,0,0.130288,-0.192816,-4.503699,-890.881897,2713.868652,1390.349609,2.921547,1.111833,0.028387,-890.778931,2714.099121,1391.520996
3321,0,0.115292,-0.173990,-4.506041,-896.185669,2712.464600,1391.319702,2.918140,1.106922,0.027713,-896.166382,2712.336182,1391.826172
3322,0,0.114287,-0.182642,-4.507128,-901.318665,2710.860840,1391.669922,2.919469,1.106843,0.029095,-901.330383,2710.827148,1392.355957
3323,0,0.130760,-0.184912,-4.512171,-906.790283,2709.566162,1392.430176,2.918255,1.106208,0.030640,-906.449036,2709.324951,1392.922485
3324,0,0.123864,-0.196564,-4.515033,-912.154419,2708.521484,1393.184326,2.914282,1.104370,0.036812,-911.362732,2707.853516,1393.462280
3325,0,0.119968,-0.214341,-4.515594,-916.606873,2706.574707,1393.637085,2.913225,1.105016,0.037461,-916.398499,2706.305664,1393.959106
3326,0,0.127969,-0.196344,-4.517251,-921.874756,2705.460693,1394.321411,2.915630,1.107489,0.039286,-921.339294,2704.812012,1394.721924
3327,0,0.137034,-0.179205,-4.515625,-926.736267,2703.900146,1394.995605,2.916613,1.094828,0.030940,-926.365479,2703.418457,1395.210815
3328,0,0.166737,-0.160079,-4.504838,-930.687134,2701.483643,1394.806030,2.909946,1.105101,0.046431,-930.756592,2701.507568,1395.452393
3329,0,0.188077,-0.183294,-4.513963,-935.957336,2700.664795,1395.276855,2.907500,1.104838,0.046720,-935.382812,2700.043701,1396.218262
3330,0,0.154761,-0.151781,-4.514409,-940.497925,2699.029053,1395.908203,2.912376,1.102825,0.048229,-940.360840,2699.093262,1397.244141
3331,0,0.175754,-0.167918,-4.514089,-945.092529,2697.673340,1396.647583,2.906162,1.098323,0.044984,-944.807922,2697.157471,1397.036255
3332,0,0.174419,-0.173770,-4.514199,-949.672424,2696.168945,1397.268433,2.908335,1.101753,0.046408,-949.464172,2695.900635,1397.997070
3333,0,0.153944,-0.195787,-4.515998,-954.057861,2694.785889,1397.888794,2.906283,1.097864,0.042084,-953.755798,2694.339844,1398.305786
3334,0,0.120565,-0.169558,-7.649894,-958.291565,2693.105713,1398.046631,0.005214,-0.028664,-1.369125,-958.135132,2693.017822,1398.788940
3335,0,0.107097,-0.167234,-7.651186,-962.694458,2691.840576,1398.719360,0.001178,-0.026966,-1.372715,-962.428711,2691.824463,1399.572754
3336,0,-0.027976,-0.138682,-7.662208,-967.457336,2690.846680,1400.022827,0.003924,-0.020839,-1.372977,-967.047791,2690.488525,1400.279053
3337,0,0.006413,-0.131413,-7.658792,-971.629150,2689.424805,1400.410400,0.008763,-0.021916,-1.370999,-971.543396,2689.152588,1400.896118
3338,0,0.090837,-0.150128,-7.653442,-975.875427,2687.837891,1400.655029,0.007041,-0.023589,-1.371828,-975.830994,2687.922607,1401.649536
3339,0,0.040206,-0.110778,-7.659567,-980.436096,2687.142578,1402.038208,0.011386,-0.027387,-1.370364,-980.219788,2686.889648,1402.464844
3340,0,-1.116960,2.946004,-0.092598,-984.497131,2685.788818,1402.157104,0.004905,-0.027806,-1.374191,-984.426941,2685.486572,1402.706665
3341,0,-1.116015,2.944507,-0.091684,-988.846619,2684.688721,1402.940063,0.007080,-0.024052,-1.373556,-988.947205,2684.611816,1403.899170
3342,0,-1.123028,2.951091,-0.088639,-993.926025,2684.021973,1404.292603,0.009540,-0.019223,-1.375366,-993.382202,2683.601318,1404.666992
3343,0,-0.065571,0.060349,1.763411,-997.874390,2682.884766,1404.516357,0.009653,-0.022688,-1.376658,-997.669128,2682.590332,1405.238770
3344,0,-0.063146,0.084993,1.748206,-1002.327209,2681.908447,1405.442383,0.013536,-0.024306,-1.373298,-1002.294189,2681.507568,1405.871826
3345,0,-0.058724,0.059536,1.766183,-1007.230286,2681.188477,1406.537720,0.011390,-0.030853,-1.373941,-1006.588013,2680.547363,1406.384888
3346,0,0.029057,-0.041494,-1.370939,-1010.907288,2679.558105,1405.911743,0.010037,-0.030210,-1.373928,-1011.081238,2679.702393,1407.161499
3347,0,0.022330,-0.041080,-1.373238,-1015.244141,2678.623779,1406.405396,0.014884,-0.025836,-1.372470,-1015.615967,2679.003662,1408.110107
3348,0,0.020987,-0.044391,-1.372773,-1019.752014,2677.739014,1406.837891,0.020549,-0.019304,-1.370215,-1020.297546,2677.912842,1408.388794
3349,0,0.024333,-0.037816,-1.377038,-1024.556519,2677.092529,1407.371094,0.016622,-0.029195,-1.370500,-1024.810181,2677.046875,1408.863403
3350,0,0.014728,-0.038587,-1.375580,-1028.950684,2676.087646,1407.923584,0.018740,-0.029010,-1.368536,-1029.401123,2676.044434,1408.989990
3351,0,0.013141,-0.035091,-1.366897,-1033.930176,2675.597168,1408.675049,0.019104,-0.037251,-1.367545,-1033.811279,2675.221191,1409.184326
3352,0,-0.000947,-0.035080,-1.374560,-1040.783813,2676.354736,1410.612671,0.018017,-0.035143,-1.366520,-1038.392334,2674.665283,1409.778320
3353,0,0.003738,-0.037786,-1.371953,-1044.812134,2675.259033,1410.542969,0.021358,-0.025902,-1.366201,-1043.103394,2673.840576,1410.163574
3354,0,0.024051,-0.040697,-1.363869,-1049.197998,2674.366699,1410.281372,0.022849,-0.035671,-1.359947,-1047.900757,2673.386475,1410.352417
3355,0,-0.075935,0.053419,1.772644,-1054.135986,2673.996338,1410.866821,0.031286,-0.036334,-1.356865,-1052.515259,2672.632324,1410.347656
3356,0,-0.075922,0.049828,1.770845,-1058.810425,2673.248291,1410.620605,0.027192,-0.036232,-1.355191,-1057.170410,2671.797607,1410.193237
3357,0,-0.074543,0.059850,1.768137,-1062.877686,2672.343994,1410.116943,0.025307,-0.035010,-1.354926,-1061.721313,2671.218506,1410.185059
3358,0,-0.088180,0.058853,1.769114,-1068.315918,2672.177979,1410.697021,0.031509,-0.035137,-1.352351,-1066.445801,2670.678223,1410.091553
3359,0,-0.083251,0.059180,1.769732,-1072.941284,2671.501465,1410.406494,0.030127,-0.031771,-1.354878,-1070.979492,2669.770508,1409.570312
3360,0,-0.075097,0.059630,1.770904,-1077.566650,2670.857910,1409.943359,0.027847,-0.037921,-1.355239,-1075.359375,2669.234619,1409.119141
3361,0,-0.079561,0.053934,1.773973,-1081.563354,2669.865234,1408.954468,0.034391,-0.043492,-1.353474,-1081.044312,2669.573730,1409.728638
3362,0,-0.080782,0.071931,1.765261,-1086.530396,2669.687988,1408.832275,0.020329,-0.045631,-1.358951,-1085.366699,2668.675293,1408.750488
3363,0,-0.080245,0.058132,1.768550,-1091.608643,2669.418945,1408.652222,0.025856,-0.039215,-1.357130,-1090.370117,2668.391113,1408.424805
3364,0,-0.074050,0.061162,1.769411,-1095.861938,2668.716553,1407.373901,0.028994,-0.032211,-1.356497,-1095.153320,2667.934326,1407.590942
3365,0,-0.074619,0.064721,1.770455,-1100.755737,2668.411133,1406.619995,0.027231,-0.041708,-1.355753,-1099.914673,2667.806396,1406.997070
3366,0,-0.063147,-0.033153,1.802071,-1101.181763,2664.740723,1400.396362,0.026547,-0.036280,-1.355440,-1105.024048,2667.582275,1406.405762
3367,0,-0.079836,0.055871,1.774562,-1110.916260,2668.310547,1405.978149,1.118163,-2.916537,0.124979,-1110.193848,2667.726562,1406.277954
3368,0,-0.074928,0.053024,1.772000,-1116.050781,2668.103760,1405.297363,1.115077,-2.924431,0.128579,-1114.766235,2667.043701,1405.000366
3369,0,-0.080046,0.058329,1.772752,-1120.155151,2667.199219,1403.353027,1.115099,-2.920384,0.117463,-1120.186157,2667.010254,1404.585449
3370,0,-0.080880,0.057611,1.768351,-1126.844604,2667.884033,1404.212402,2.909622,1.116731,0.072347,-1125.382324,2666.771729,1403.640137
3371,0,-0.074358,0.062515,1.769719,-1131.870117,2667.626953,1403.263306,2.905782,1.116629,0.073500,-1130.802002,2666.817871,1403.185547
3372,0,-0.074192,0.038284,1.781784,-1137.616943,2667.973389,1402.945923,2.898799,1.114070,0.072730,-1136.250244,2666.927979,1402.565918
3373,0,-0.080588,0.055605,1.775120,-1142.875610,2667.802979,1402.041626,2.905903,1.117299,0.067696,-1141.988770,2667.106445,1402.144653
3374,0,-0.080994,0.071280,1.766225,-1148.574097,2667.831543,1401.276245,2.898947,1.113404,0.069791,-1147.215942,2666.813721,1401.088745
3375,0,-0.078132,0.058528,1.774511,-1154.338379,2668.094482,1400.848022,2.905323,1.118245,0.069006,-1153.276733,2667.270508,1400.821045
3376,0,-0.074671,0.052619,1.776204,-1160.371338,2668.315430,1400.316895,2.905094,1.119503,0.075758,-1158.702515,2667.077393,1399.546143
3377,0,-0.080347,0.048717,1.780435,-1166.369995,2668.663818,1399.822266,2.908034,1.121699,0.074044,-1164.985229,2667.448486,1399.144653
3378,0,-0.077660,0.055334,1.777167,-1172.166138,2668.601807,1398.861328,2.906095,1.125673,0.081176,-1171.192749,2667.662354,1398.941162
3379,0,-0.078874,0.054581,1.782364,-1178.480225,2668.849121,1398.565552,0.034161,-0.031678,-1.348970,-1177.457153,2668.044678,1398.624390
3380,0,-0.069929,0.051664,1.785005,-1184.420044,2668.822266,1398.061401,0.034947,-0.031728,-1.347880,-1183.105469,2668.142334,1397.705444
3381,0,-0.072013,0.067475,1.771284,-1190.278320,2669.035400,1396.941650,0.030413,-0.035285,-1.346668,-1189.727539,2668.412109,1397.751343
3382,0,-0.077929,0.053621,1.781876,-1196.481812,2669.150146,1396.364746,0.031965,-0.033255,-1.344874,-1195.890259,2668.616211,1397.137695
3383,0,-0.069509,0.052611,1.780241,-1203.543701,2669.627197,1396.518921,0.027903,-0.027551,-1.343236,-1202.703979,2669.443359,1397.337036
3384,0,-0.077697,0.028850,1.794447,-1208.981689,2669.489258,1395.242188,0.032943,-0.034863,-1.340844,-1208.488403,2668.771484,1395.634277
3385,0,-0.078498,0.045306,1.791599,-1215.967651,2670.239746,1395.316528,2.899778,1.135820,0.076297,-1214.702271,2669.236572,1395.201416
3386,0,-0.067785,0.043864,1.790860,-1222.396240,2670.506104,1394.833374,2.907506,1.143489,0.072808,-1221.370239,2669.579346,1394.784668
3387,0,-0.074604,0.072174,1.780474,-1228.818237,2670.608398,1394.140625,2.901273,1.140565,0.064526,-1227.951782,2670.112305,1394.645630
3388,0,-0.072873,0.031996,1.803529,-1235.036865,2671.182861,1393.755981,2.905622,1.141779,0.060503,-1234.401611,2670.335205,1394.060791
3389,0,-0.054274,0.067992,1.785392,-1242.470093,2672.317871,1394.573730,2.905649,1.146537,0.072291,-1240.780762,2670.393066,1393.159912
3390,0,-0.075504,0.047916,1.790021,-1247.632080,2671.383545,1392.351562,2.901099,1.138912,0.066276,-1247.125977,2670.738770,1392.821533
3391,0,-0.065167,0.048984,1.791522,-1254.036743,2671.774902,1391.701782,0.016532,-0.020643,-1.342400,-1254.033325,2671.399658,1393.043457
3392,0,-0.055665,0.051351,1.788254,-1261.637817,2672.815674,1392.578491,0.028795,-0.020551,-1.338014,-1260.530396,2671.585205,1392.367798
3393,0,-0.061837,0.084610,1.786493,-1268.024658,2672.755615,1392.437378,0.022732,-0.021025,-1.339583,-1267.151123,2671.873535,1392.032837
3394,0,-0.048187,0.070349,1.794365,-1274.578003,2673.182617,1392.467407,2.907055,1.145468,0.056521,-1273.925659,2672.334473,1391.876709
3395,0,-0.046763,0.073889,1.797830,-1281.522217,2673.499512,1392.151123,2.909438,1.148257,0.051909,-1280.562866,2672.702393,1391.606079
3396,0,-0.053593,0.071326,1.796566,-1288.392456,2674.059082,1392.122070,2.909734,1.150150,0.048513,-1287.324463,2673.087158,1391.507935
3397,0,-0.060905,0.069749,1.790352,-1295.571167,2674.764648,1392.109253,0.021092,-0.007921,-1.333944,-1294.286865,2673.745117,1391.840210
3398,0,-0.052069,0.062613,1.794764,-1302.318970,2675.250977,1392.233887,0.016712,-0.012348,-1.334339,-1301.098145,2674.118164,1392.194092
3399,0,-0.059281,0.053772,1.807799,-1309.577759,2676.015381,1392.780884,0.014941,-0.009749,-1.329605,-1308.060059,2674.530518,1392.147461
3400,0,-0.028610,0.049506,1.799228,-1314.696167,2675.104980,1391.049316,0.011793,-0.002935,-1.330264,-1314.843506,2674.550537,1392.043945
3401,0,-0.057836,0.073627,1.799659,-1322.842041,2676.139893,1392.488281,0.010733,0.000620,-1.327467,-1321.825073,2674.925293,1392.413208
3402,0,-0.037315,0.080709,1.780355,-1328.538696,2677.280273,1392.628052,0.009420,-0.000103,-1.324093,-1328.792603,2675.371094,1392.969482
3403,0,-0.035750,0.080522,1.808751,-1335.579590,2676.336914,1392.756226,0.003245,0.002299,-1.322509,-1335.889038,2675.836914,1393.853271
3404,0,-0.028068,0.077332,1.813309,-1342.369873,2676.385986,1393.230591,0.004591,0.007716,-1.318681,-1342.856079,2676.149658,1394.334717
3405,0,-0.037761,0.062984,1.824863,-1350.070557,2676.719727,1393.904175,0.004407,0.008971,-1.314979,-1349.864746,2676.393311,1395.078369
3406,0,-0.022066,-0.008641,-1.305371,-1357.428711,2676.702393,1394.891113,0.002414,0.015589,-1.311889,-1356.723511,2676.720703,1395.830200
3407,0,-0.036696,0.006663,-1.317607,-1363.755737,2677.167236,1395.790039,0.009646,0.023640,-1.302953,-1363.512695,2677.213135,1396.685181
3408,0,-0.012652,0.002154,-1.286251,-1370.948608,2677.105225,1396.562988,0.009297,0.023046,-1.303210,-1370.375122,2677.103271,1397.315552
3409,0,-0.010738,0.003550,-1.307521,-1377.714233,2677.837646,1397.281128,0.006014,0.022358,-1.299742,-1377.203125,2677.269287,1398.268677
3410,0,-0.003774,-0.002746,-1.293609,-1384.114502,2677.488770,1397.317749,0.007461,0.024682,-1.296569,-1383.775879,2677.435059,1399.051147
3411,0,-0.014839,0.000135,-1.284109,-1391.510864,2677.597168,1399.096313,0.013942,0.027446,-1.291528,-1390.232056,2677.449707,1399.601807
3412,0,-0.006383,0.029256,-1.284717,-1398.188721,2678.122070,1400.849365,0.016076,0.030456,-1.289603,-1396.638672,2677.476562,1400.357544
