Objects
100
,,Global Angle LEDS:LEDS,,,,,,Global Angle Reflective Balls:Reflective Balls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
3821,0,0.042118,-0.154478,0.816892,2091.469971,-1085.765625,1594.514771,0.209308,0.041898,-2.314749,2090.562500,-1084.949829,1593.746582
3822,0,0.043596,-0.115871,0.804687,2087.231689,-1087.318359,1593.333740,0.217892,0.024271,-2.322331,2086.375732,-1087.968628,1593.607788
3823,0,0.052957,-0.125254,0.801074,2083.448242,-1089.391357,1592.852905,0.215279,0.026838,-2.325616,2082.919678,-1090.084351,1592.999023
3824,0,0.028953,-0.178446,0.786695,2079.518311,-1092.582031,1593.528198,0.221957,0.025041,-2.334586,2078.480469,-1093.226318,1592.550781
3825,0,0.039336,-0.128656,0.795745,2075.302002,-1094.695679,1591.636841,0.219344,0.023682,-2.332771,2075.528320,-1094.831909,1591.176392
3826,0,0.053673,-0.127249,0.785485,2071.896484,-1096.773193,1591.218262,0.214741,0.024343,-2.337991,2071.532471,-1097.865356,1590.981689
3827,0,0.038119,-0.112999,0.789333,2067.662354,-1099.599365,1590.077637,0.220006,0.021859,-2.341979,2067.549316,-1100.409912,1590.729736
3828,0,0.041998,-0.129619,0.803096,2064.114014,-1102.355957,1589.427002,0.221252,0.024795,-2.345568,2063.632812,-1103.176880,1590.185425
3829,0,0.038222,-0.117624,0.772747,2060.395996,-1105.220459,1589.657593,0.221950,0.016492,-2.349938,2059.659424,-1105.712769,1589.828979
3830,0,0.026416,-0.128573,0.779621,2056.135254,-1107.114014,1589.043823,0.211747,0.021420,-2.351212,2055.744873,-1108.190430,1589.564941
3831,0,0.036082,-0.120732,0.781124,2051.341553,-1110.132080,1588.962036,0.230999,0.014766,-2.356425,2051.567627,-1111.106323,1589.383423
3832,0,0.027060,-0.131797,0.765160,2047.966431,-1112.851440,1588.990479,0.227032,0.017950,-2.357517,2047.897827,-1113.239014,1588.824707
3833,0,0.026716,-0.130780,0.778610,2044.170898,-1115.908569,1588.236938,0.226317,0.011569,-2.362545,2044.007568,-1116.049805,1588.637573
3834,0,0.049265,-0.120041,0.767947,2040.101074,-1118.109009,1588.864746,0.223914,0.009576,-2.366341,2040.035034,-1118.736450,1588.745972
3835,0,0.032067,-0.117500,0.769127,2036.811646,-1120.878418,1588.228271,0.219861,0.012227,-2.370726,2036.261108,-1121.428345,1588.283081
3836,0,0.021354,-0.127011,0.753226,2032.486694,-1123.805542,1588.645996,0.216862,0.016386,-2.373685,2032.503784,-1123.961060,1588.315918
3837,0,0.040726,-0.103082,0.759515,2029.437988,-1126.162354,1587.906982,0.197479,0.016271,-2.377517,2028.644531,-1126.694458,1588.026489
3838,0,-1.472559,-1.385895,-0.287635,2019.088745,-1120.754517,1574.244263,0.198237,0.021786,-2.379729,2024.987915,-1129.023438,1587.946777
3839,0,-1.478636,-1.376682,-0.285112,2015.332031,-1123.240112,1574.481201,0.202787,0.009826,-2.390435,2021.140869,-1132.328369,1588.318115
3840,0,-1.467605,-1.328320,-0.284689,2010.104126,-1125.567139,1573.615601,0.199055,0.017195,-2.393397,2017.469360,-1134.856689,1588.307983
3841,0,-2.048388,1.979970,0.348543,2014.707764,-1137.523193,1599.005737,0.191945,0.014431,-2.398956,2013.911499,-1137.391113,1588.246704
3842,0,-2.029670,1.965310,0.355908,2011.194214,-1139.178833,1600.062134,0.183860,0.007288,-2.405152,2009.772583,-1140.355103,1589.222412
3843,0,,,,,,,0.185078,0.005231,-2.410216,2006.416992,-1142.812866,1588.723877
3844,0,0.510689,3.004495,0.161716,2005.882080,-1149.850708,1588.413574,0.180910,0.007084,-2.413429,2002.819824,-1145.226440,1588.793457
3845,0,0.531614,2.986887,0.154698,2001.614990,-1152.621582,1588.966919,0.193957,0.006201,-2.419799,1998.796021,-1148.212524,1590.063232
3846,0,0.525998,3.035839,0.175014,1998.655640,-1155.081665,1588.372192,0.182676,0.004225,-2.424972,1995.291626,-1150.715088,1589.747925
3847,0,,,,,,,0.181733,0.007848,-2.428130,1991.598999,-1153.262573,1590.274170
3848,0,,,,,,,0.180665,-0.004678,-2.436835,1987.856567,-1156.229492,1590.646362
3849,0,,,,,,,0.173234,0.000958,-2.440402,1984.339111,-1158.651855,1590.791260
3850,0,-0.111973,-0.360121,0.891353,1987.777100,-1158.230713,1601.904419,0.172608,0.002741,-2.445697,1980.689941,-1161.462524,1591.202637
3851,0,-0.111662,-0.360039,0.894573,1985.294800,-1160.674683,1602.105835,0.163446,-0.001679,-2.451862,1977.391357,-1163.809082,1591.064209
3852,0,-0.115734,-0.361748,0.889685,1981.646362,-1163.239868,1602.213135,0.154738,0.001786,-2.455759,1973.681763,-1166.308838,1591.132935
3853,0,-0.003735,-0.070542,0.666882,1970.721191,-1168.067749,1591.132568,0.159248,-0.006845,-2.464040,1970.570312,-1168.728760,1591.136597
3854,0,-0.010804,-0.103503,0.660155,1967.366699,-1171.190918,1592.310303,0.154907,-0.010031,-2.468728,1967.279053,-1170.966187,1591.304443
3855,0,0.002295,-0.065889,0.674925,1964.360229,-1174.106201,1591.792236,0.142644,-0.002218,-2.473758,1963.666870,-1173.691406,1591.256226
3856,0,-0.007236,-0.063157,0.644826,1960.831665,-1176.456543,1592.535767,0.138853,-0.002512,-2.478037,1960.515137,-1175.989380,1591.414185
3857,0,0.029294,-0.056496,0.715857,1956.371948,-1181.812744,1593.233643,0.137315,-0.012704,-2.484336,1957.135254,-1178.408325,1591.921631
3858,0,,,,,,,0.145207,-0.005309,-2.487750,1953.790771,-1180.472656,1591.873169
3859,0,,,,,,,0.141525,-0.012443,-2.490962,1950.488892,-1182.956665,1592.300049
3860,0,,,,,,,0.136917,-0.013235,-2.496347,1947.096069,-1185.323853,1592.289795
3861,0,,,,,,,0.137401,-0.013648,-2.498947,1943.932861,-1187.405762,1592.458496
3862,0,-0.195735,-0.311673,0.051254,1954.438232,-1207.668701,1600.855103,0.151525,-0.021530,-2.503308,1940.592041,-1189.616943,1593.007324
3863,0,-0.201462,-0.300652,0.054610,1950.772095,-1209.937256,1601.122559,0.144097,-0.026070,-2.507149,1937.305664,-1191.984985,1593.283203
3864,0,-0.206062,-0.306218,0.043157,1947.899658,-1211.952148,1601.837280,0.143992,-0.018127,-2.509665,1934.041504,-1194.111084,1593.546387
3865,0,-0.190337,-0.310338,0.020364,1944.554565,-1213.754883,1601.546753,0.149764,-0.036740,-2.515163,1931.000854,-1196.146729,1593.732178
3866,0,-0.203439,-0.315746,0.033842,1941.027222,-1216.332520,1601.975342,0.149507,-0.030651,-2.518055,1927.602051,-1198.512573,1594.428711
3867,0,-0.205290,-0.312544,0.036671,1938.449463,-1218.446045,1602.493530,0.144212,-0.031625,-2.522346,1924.523560,-1200.655640,1594.920898
3868,0,-0.219046,-0.300493,0.035676,1934.992432,-1220.472412,1603.242920,0.147235,-0.034109,-2.526632,1921.316650,-1202.786621,1595.230957
3869,0,-0.211578,-0.311792,0.048299,1932.812988,-1222.835083,1603.343506,0.139416,-0.030396,-2.531604,1918.278564,-1204.813232,1595.116211
3870,0,-0.207727,-0.313100,0.018662,1928.887207,-1224.980469,1603.124268,0.136118,-0.039175,-2.536246,1915.429321,-1206.680908,1595.089478
3871,0,-0.196325,-0.309411,0.011550,1926.245850,-1226.855713,1603.301147,0.139897,-0.026565,-2.542378,1912.247925,-1209.021484,1595.675171
3872,0,-0.208142,-0.305729,0.015285,1923.192261,-1229.242798,1604.107178,0.135346,-0.021643,-2.544241,1909.172241,-1210.929932,1596.052856
3873,0,-0.211537,-0.301891,0.027032,1920.660278,-1231.345947,1604.577271,0.133196,-0.030366,-2.552777,1906.012451,-1213.234131,1596.589600
3874,0,0.514353,1.086012,0.357955,1927.553833,-1212.785156,1624.660278,0.132687,-0.020961,-2.555927,1902.922729,-1215.300293,1596.774902
3875,0,0.510787,1.092231,0.373326,1924.372192,-1215.078369,1625.712524,0.141638,-0.032991,-2.564970,1899.624512,-1217.544189,1597.402954
3876,0,0.474527,1.097398,0.382406,1920.836914,-1218.106689,1626.505981,0.135154,-0.039946,-2.570967,1896.341919,-1219.625854,1597.871948
3877,0,,,,,,,0.143734,-0.025564,-2.575364,1893.708496,-1221.213623,1597.894165
3878,0,,,,,,,0.150464,-0.032958,-2.582459,1890.614502,-1223.276611,1598.440186
3879,0,,,,,,,0.158735,-0.028591,-2.590259,1887.577759,-1224.920654,1598.486206
3880,0,,,,,,,0.164359,-0.027197,-2.597655,1884.542114,-1226.813354,1598.993530
3881,0,,,,,,,0.169890,-0.025629,-2.603806,1881.645508,-1228.629395,1599.129028
3882,0,,,,,,,0.173578,-0.034341,-2.611523,1879.062866,-1230.152100,1599.021240
3883,0,3.065217,-0.830500,0.210052,1875.727905,-1232.078613,1599.891113,0.173968,-0.030110,-2.617023,1876.088501,-1231.960693,1599.442749
3884,0,3.061364,-0.840232,0.243464,1873.313721,-1233.151245,1600.075684,0.177116,-0.026327,-2.624041,1873.319092,-1233.652222,1599.639771
3885,0,3.072567,-0.855133,0.333012,1870.353638,-1234.332520,1602.174438,0.190595,-0.034845,-2.631848,1870.619385,-1235.125610,1599.849243
3886,0,0.595261,0.028409,-1.856574,1931.815063,-1214.782104,1617.281006,0.180746,-0.037304,-2.636954,1867.835449,-1236.425415,1600.048218
3887,0,0.563357,0.025140,-1.842783,1928.061157,-1217.001831,1617.793945,0.165187,-0.000407,-2.644476,1865.662109,-1238.153442,1598.571777
3888,0,0.571922,0.029822,-1.841966,1925.349365,-1218.338623,1617.854492,0.169514,-0.001700,-2.650798,1863.014526,-1239.602661,1598.906372
3889,0,1.772625,-0.143714,-2.074431,1861.098755,-1228.058472,1604.342773,-2.950414,0.856000,-0.235598,1859.425903,-1240.756470,1602.143555
3890,0,,,,,,,-2.946697,0.872172,-0.240489,1857.315430,-1241.706665,1602.233032
3891,0,,,,,,,-2.962159,0.894182,-0.233372,1854.786743,-1243.360962,1601.703247
3892,0,,,,,,,0.210583,-0.040491,-2.673545,1852.355225,-1244.542847,1602.193237
3893,0,,,,,,,0.218288,-0.041633,-2.678903,1849.788696,-1245.783081,1602.641113
3894,0,,,,,,,0.220197,-0.054379,-2.687154,1847.480957,-1246.777710,1603.021240
3895,0,,,,,,,0.211321,-0.033018,-2.687874,1845.237549,-1247.684326,1603.305298
3896,0,,,,,,,0.220869,-0.042526,-2.696804,1842.551147,-1249.022217,1604.193970
3897,0,,,,,,,0.216858,-0.044000,-2.700770,1840.735840,-1249.480469,1604.101929
3898,0,,,,,,,0.214165,-0.038998,-2.704829,1838.388794,-1250.465332,1604.822876
3899,0,,,,,,,0.219370,-0.035842,-2.709666,1835.997803,-1251.377686,1605.479004
3900,0,,,,,,,0.215972,-0.037303,-2.713762,1833.762329,-1251.960693,1605.728149
3901,0,3.020517,-0.711951,0.236989,1839.681152,-1256.108521,1609.546631,0.216507,-0.039213,-2.720370,1831.451904,-1252.741821,1606.415039
3902,0,2.993552,-0.710426,0.197404,1838.361084,-1256.220703,1610.412842,0.223451,-0.034670,-2.723429,1829.270630,-1253.329468,1606.898804
3903,0,3.032872,-0.706982,0.267948,1834.327148,-1257.912231,1610.220093,0.222676,-0.042303,-2.728796,1827.332520,-1253.527954,1607.024902
3904,0,0.178889,-0.080039,-2.723883,1825.640137,-1253.940186,1609.062256,0.217210,-0.030970,-2.730890,1825.094604,-1253.880615,1607.415649
3905,0,0.186421,-0.117186,-2.728427,1822.982788,-1255.035278,1611.080322,0.222514,-0.036944,-2.736165,1822.831665,-1254.518677,1608.069702
3906,0,0.230190,-0.041130,-2.735950,1820.589844,-1254.753296,1608.225220,0.223857,-0.045656,-2.743840,1820.972900,-1254.546387,1608.377930
3907,0,-2.915023,0.992002,-0.245165,1818.275635,-1254.848389,1608.785034,0.223602,-0.037453,-2.746306,1818.723877,-1255.084106,1608.857422
3908,0,-2.919963,1.006748,-0.218677,1814.775391,-1256.356689,1610.546143,0.225080,-0.040316,-2.750877,1816.635498,-1255.243652,1609.027466
3909,0,-2.927882,1.009020,-0.224955,1814.340088,-1255.260254,1609.786743,0.217962,-0.038252,-2.755861,1814.914795,-1254.835205,1608.661499
3910,0,-2.912224,1.021477,-0.223029,1812.519897,-1255.645874,1610.119385,0.221433,-0.035537,-2.761396,1812.663086,-1255.227783,1609.436646
3911,0,-2.962798,1.032261,-0.267729,1810.476196,-1255.168579,1611.692017,0.221381,-0.037291,-2.766146,1810.813721,-1254.843384,1609.143433
3912,0,-2.952951,1.074510,-0.297138,1808.026855,-1254.405029,1612.257080,0.222823,-0.035958,-2.772015,1808.622070,-1255.067383,1609.734131
3913,0,-0.156061,0.456810,-2.605299,1815.070068,-1265.071777,1609.742188,0.224882,-0.029534,-2.776619,1806.623169,-1254.713379,1609.742310
3914,0,-0.233987,0.447834,-2.612880,1815.262207,-1266.924316,1609.680542,0.222178,-0.032251,-2.782126,1804.739624,-1254.330811,1609.703125
3915,0,-0.212798,0.452143,-2.616189,1812.469971,-1265.818726,1609.841431,0.221014,-0.042143,-2.786733,1802.733154,-1254.015015,1609.884766
3916,0,-0.271879,0.426255,-2.610938,1810.653564,-1265.582031,1609.428101,0.226837,-0.041293,-2.792434,1800.705811,-1253.681519,1610.107910
3917,0,-0.194638,0.440037,-2.633930,1807.278442,-1263.385742,1609.288452,0.225174,-0.048770,-2.796376,1798.772095,-1252.968384,1609.921875
3918,0,-0.190265,0.459246,-2.651198,1804.903076,-1262.201538,1608.811157,0.225130,-0.043897,-2.802760,1796.712524,-1252.439819,1610.441772
3919,0,-0.139796,0.472272,-2.668791,1800.219360,-1257.807251,1606.532227,0.225592,-0.048550,-2.806610,1794.840088,-1251.584961,1610.186279
3920,0,-0.224973,0.433575,-2.658548,1802.298950,-1261.832031,1609.324829,0.238399,-0.053360,-2.813071,1792.852783,-1250.897827,1610.350342
3921,0,-0.155653,0.425567,-2.671585,1799.186768,-1259.760254,1609.512329,0.233142,-0.054669,-2.818281,1790.724609,-1250.175293,1610.613281
3922,0,-0.189123,0.439818,-2.682966,1797.742188,-1259.063599,1609.265869,0.235573,-0.057084,-2.822168,1789.106445,-1248.904907,1610.319092
3923,0,-0.186063,0.436792,-2.690043,1795.422974,-1257.678711,1609.089355,0.232132,-0.052324,-2.825869,1787.037231,-1248.052734,1610.622681
3924,0,-0.190021,0.421952,-2.694764,1792.803467,-1255.811646,1608.623535,0.232754,-0.057692,-2.832414,1784.935791,-1247.128540,1610.865845
3925,0,-0.145419,0.414274,-2.723649,1789.707031,-1253.570190,1608.505127,0.234327,-0.061286,-2.836503,1783.343872,-1245.644409,1610.585938
3926,0,-0.181351,0.411823,-2.727945,1788.028320,-1252.204224,1609.140503,0.229176,-0.050320,-2.839697,1781.382446,-1244.462646,1610.738037
3927,0,-0.159750,0.441081,-2.727206,1787.238037,-1251.997559,1609.147339,0.230684,-0.072738,-2.846622,1779.473511,-1243.178223,1610.833008
3928,0,-0.136798,0.430300,-2.749200,1784.798950,-1250.021973,1608.926636,0.228153,-0.058825,-2.850668,1777.566650,-1241.936401,1611.061523
3929,0,-0.120094,0.417872,-2.758807,1782.482666,-1248.115601,1608.835815,0.232085,-0.056170,-2.856480,1775.635864,-1240.654785,1611.177734
3930,0,-0.138779,0.436717,-2.761872,1781.364380,-1247.328857,1608.985596,0.229013,-0.055858,-2.860352,1773.937744,-1238.885620,1611.065552
3931,0,0.128871,-0.316960,-2.816133,1774.561523,-1235.550171,1616.923218,0.221540,-0.057978,-2.867572,1772.013550,-1237.575317,1610.914062
3932,0,0.128369,-0.322806,-2.830560,1772.874146,-1233.679077,1616.749756,0.220128,-0.058213,-2.876693,1770.024780,-1236.208008,1610.805298
3933,0,0.112256,-0.301250,-2.840601,1770.716187,-1232.363770,1616.862305,0.211435,-0.055084,-2.880246,1768.432861,-1234.237061,1610.303345
3934,0,-0.208995,-0.032726,0.250495,1768.203125,-1230.936035,1616.766113,0.214096,-0.054133,-2.888313,1766.573853,-1232.641235,1610.271484
3935,0,-0.209130,-0.019822,0.242340,1766.792236,-1228.791382,1616.218750,0.205747,-0.054787,-2.893273,1764.676392,-1230.834229,1609.899658
3936,0,-0.217289,-0.025306,0.232497,1764.486694,-1226.905762,1615.989258,0.220258,-0.059340,-2.905678,1762.363647,-1229.585449,1610.126465
3937,0,0.101126,0.168530,0.186938,1763.430542,-1225.544189,1615.563477,0.209744,-0.064846,-2.910367,1761.052124,-1227.075439,1609.028809
3938,0,0.110106,0.204228,0.194826,1760.444336,-1223.563232,1616.423218,0.216331,-0.052058,-2.915864,1758.906494,-1225.469482,1609.354858
3939,0,0.105680,0.200598,0.186316,1758.591919,-1221.440552,1615.824829,0.214188,-0.058691,-2.928211,1757.077393,-1223.360229,1608.340454
3940,0,0.123748,0.224914,0.178586,1756.669556,-1219.661987,1616.162476,0.221003,-0.061999,-2.936545,1755.132690,-1221.590454,1608.227539
3941,0,0.109527,0.197190,0.168019,1754.764648,-1217.353271,1614.976562,0.218425,-0.052055,-2.941233,1753.105225,-1219.554932,1608.151245
3942,0,0.095177,0.195679,0.164049,1752.453369,-1214.468506,1615.150513,0.219535,-0.065596,-2.952093,1751.324951,-1217.330444,1607.361084
3943,0,-1.155637,-0.550924,0.038958,1725.656738,-1246.130737,1621.721436,0.219476,-0.061765,-2.959444,1749.175537,-1215.275757,1607.086304
3944,0,-1.156773,-0.555088,0.038862,1723.473389,-1244.192383,1621.680054,0.217712,-0.060186,-2.965832,1747.027710,-1213.096313,1606.770996
3945,0,-1.145425,-0.545867,0.043894,1721.082642,-1241.849487,1621.304688,0.218685,-0.056804,-2.975745,1745.188477,-1210.764893,1606.560913
3946,0,-1.137322,-0.540460,0.049396,1718.766968,-1239.517944,1620.981812,0.211406,-0.053701,-2.983310,1743.488159,-1207.896484,1605.663330
3947,0,-1.125167,-0.532582,0.044737,1717.124390,-1236.545410,1620.470947,0.213858,-0.056522,-2.990813,1741.565308,-1205.428101,1605.126221
3948,0,-1.073703,-0.518059,0.030073,1715.617920,-1232.769043,1620.583496,0.220278,-0.059830,-2.998562,1739.314087,-1203.319580,1605.609619
3949,0,-1.077963,-0.527727,0.010734,1716.433350,-1228.020630,1620.161499,0.212238,-0.076996,-3.009527,1737.777588,-1200.413818,1604.517944
3950,0,-1.066289,-0.515225,0.027066,1712.926270,-1226.180542,1619.941650,0.213164,-0.068624,-3.019462,1735.810791,-1198.038208,1604.580811
3951,0,-1.045547,-0.510588,0.013542,1712.240234,-1222.298950,1619.748535,0.205761,-0.065176,-3.025623,1733.749268,-1195.520630,1604.354004
3952,0,-2.776841,1.419649,-0.211029,1731.736572,-1193.549927,1604.735229,0.204868,-0.068688,-3.036358,1732.021729,-1192.781372,1603.962036
3953,0,-2.763472,1.435246,-0.200929,1730.922852,-1189.503662,1603.156860,0.202686,-0.071343,-3.044646,1730.185913,-1190.091431,1603.618774
3954,0,-2.760661,1.443829,-0.180550,1728.403687,-1187.751709,1604.280396,0.189192,-0.072488,-3.051798,1728.463745,-1187.005981,1602.764771
3955,0,-2.752922,1.450022,-0.173165,1726.016113,-1185.569824,1604.403198,0.188437,-0.058849,-3.060861,1726.389648,-1184.574585,1603.060059
3956,0,,,,,,,0.184409,-0.056112,-3.068347,1724.389526,-1181.874878,1602.887573
3957,0,,,,,,,0.188682,-0.065999,-3.078685,1722.674316,-1178.780518,1602.338135
3958,0,-2.097380,2.425286,-0.046123,1732.811279,-1146.894043,1584.599854,0.186652,-0.060265,-3.085028,1720.701416,-1175.856689,1602.309448
3959,0,,,,,,,0.180385,-0.066652,-3.092758,1718.692505,-1172.847778,1601.953125
3960,0,,,,,,,0.184646,-0.063824,-3.099458,1716.990601,-1169.621338,1601.728760
3961,0,-2.735271,1.534154,-0.172009,1715.115723,-1167.841431,1602.391479,0.183042,-0.075076,-3.108816,1715.061523,-1166.523560,1601.154053
3962,0,-2.726873,1.547500,-0.197270,1712.191650,-1165.483765,1602.936890,0.187766,-0.076946,-3.119349,1713.036011,-1163.675049,1601.105835
3963,0,-2.727192,1.550325,-0.189040,1711.024170,-1161.442261,1602.052734,0.173417,-0.071321,-3.121854,1710.833252,-1160.723389,1601.279297
3964,0,-2.719056,1.550785,-0.167225,1708.467529,-1158.658936,1602.286865,0.180264,-0.079421,-3.132348,1708.915039,-1157.613281,1601.253540
3965,0,-2.693721,1.569416,-0.132458,1706.888672,-1155.317261,1602.970947,0.185630,-0.084411,-3.140428,1706.896118,-1154.397583,1601.327271
3966,0,-2.698833,1.578515,-0.168491,1704.951172,-1151.869019,1602.200928,0.186432,-0.091413,-3.148942,1704.701660,-1151.215454,1601.451294
3967,0,-2.736006,1.581674,-0.205653,1703.346191,-1149.580688,1603.523560,0.189548,-0.090307,-3.156272,1702.819824,-1148.139282,1601.327148
3968,0,-2.690227,1.607371,-0.212249,1698.143066,-1147.657715,1603.117676,0.189948,-0.091798,-3.163315,1700.850464,-1144.228516,1601.278198
3969,0,-2.690756,1.613243,-0.200329,1698.458740,-1141.927246,1601.768188,0.194704,-0.097167,-3.172946,1698.912109,-1140.423096,1600.621094
3970,0,-2.685417,1.624946,-0.192894,1696.698486,-1138.114380,1601.866089,0.187341,-0.096258,-3.178520,1696.676880,-1137.379395,1601.213745
3971,0,-2.663757,1.635163,-0.163076,1694.850464,-1134.592529,1601.810303,0.192849,-0.095916,-3.187095,1694.658081,-1133.971924,1601.247314
3972,0,-2.640736,1.645379,-0.126667,1693.399536,-1130.858398,1602.005859,0.192066,-0.097966,-3.196659,1692.912720,-1129.972900,1600.467896
3973,0,,,,,,,0.201034,-0.094620,-3.204942,1690.836914,-1126.681519,1600.710815
3974,0,,,,,,,0.199583,-0.096146,-3.212826,1688.924438,-1123.251587,1600.675293
3975,0,,,,,,,0.191047,-0.094082,-3.222685,1687.034424,-1119.963745,1600.386841
3976,0,-1.719609,-2.660919,-0.054261,1685.558105,-1117.797241,1602.168457,0.188310,-0.087278,-3.228358,1685.064575,-1116.542114,1600.429199
3977,0,-1.734370,-2.668515,-0.024401,1683.551880,-1114.454468,1601.559448,0.187681,-0.094112,-3.237181,1683.294067,-1113.076782,1600.052490
3978,0,-1.761174,-2.670700,-0.036563,1681.608887,-1111.117065,1601.484985,0.177797,-0.098301,-3.246868,1681.038696,-1110.772461,1600.395264
3979,0,-1.770660,-2.670203,-0.031851,1679.745361,-1107.883911,1601.444580,0.182845,-0.084302,-3.253613,1679.267822,-1107.135010,1600.538208
3980,0,-1.782970,-2.649735,-0.035230,1678.344727,-1103.808105,1600.776245,0.180153,-0.090961,-3.262168,1677.721680,-1103.543945,1600.146729
3981,0,-1.789602,-2.630064,-0.050337,1676.504272,-1100.984009,1601.646484,0.183223,-0.092952,-3.270587,1675.898804,-1100.251343,1600.108521
3982,0,-1.808682,-2.643154,-0.037270,1674.690186,-1097.745117,1601.065308,0.204765,-0.093225,-3.281052,1674.117798,-1097.064209,1600.257080
3983,0,-1.836725,-2.641903,-0.034513,1672.531616,-1094.867554,1601.097778,0.206413,-0.103332,-3.289362,1672.592529,-1093.468750,1599.841431
3984,0,-1.844474,-2.634701,-0.025358,1671.646362,-1091.280518,1600.481689,0.202079,-0.102767,-3.293704,1670.903076,-1090.481567,1600.092407
3985,0,-1.851438,-2.618819,-0.032741,1670.216797,-1088.021973,1600.625000,0.201833,-0.106294,-3.301689,1669.378784,-1087.209229,1599.899780
3986,0,-1.841220,-2.606260,-0.038226,1668.782349,-1084.636108,1600.041138,0.212957,-0.117975,-3.311695,1667.736938,-1084.532715,1600.299927
3987,0,-1.859129,-2.604589,-0.040009,1667.482788,-1081.633789,1600.437500,0.220220,-0.109068,-3.320537,1666.597534,-1081.412842,1600.297241
3988,0,-1.885350,-2.618045,-0.051333,1666.232422,-1078.900635,1600.634521,0.209783,-0.109273,-3.327224,1665.529907,-1078.130615,1599.823975
3989,0,-1.883572,-2.593170,-0.040845,1664.899780,-1075.781372,1600.243530,0.215306,-0.098999,-3.336185,1664.393799,-1075.224487,1599.640503
3990,0,-1.899157,-2.573941,-0.073981,1664.085327,-1073.063599,1600.579102,0.211100,-0.105068,-3.344922,1663.310181,-1072.822144,1599.506592
3991,0,-1.895005,-2.572497,-0.055370,1662.738647,-1070.393311,1599.806641,0.223220,-0.100591,-3.354067,1662.229614,-1070.196411,1599.624390
3992,0,-1.923842,-2.571276,-0.077342,1662.060181,-1067.705688,1600.605103,0.208903,-0.091559,-3.360474,1661.486206,-1067.100586,1598.979614
3993,0,-1.922897,-2.573195,-0.063746,1660.599365,-1065.316895,1600.321899,0.208408,-0.085983,-3.367100,1660.479370,-1064.474731,1598.974121
3994,0,-0.011233,-0.074344,-0.253313,1660.158691,-1062.200562,1599.914795,0.210873,-0.092852,-3.375304,1659.615845,-1061.804443,1599.016846
3995,0,-0.010656,-0.071514,-0.261293,1659.155029,-1059.521240,1599.545166,0.212555,-0.095711,-3.381557,1658.721680,-1059.128418,1598.954834
3996,0,0.011232,-0.062949,-0.274541,1658.357422,-1057.058716,1600.732056,0.221550,-0.089553,-3.389152,1657.754639,-1056.613647,1599.013184
3997,0,-0.022264,-0.080993,-0.276113,1657.263428,-1054.813354,1600.282471,0.221320,-0.097913,-3.395461,1656.994995,-1053.938599,1599.146606
3998,0,-0.019002,-0.079981,-0.327957,1657.722778,-1053.960083,1600.196289,0.223497,-0.107619,-3.403278,1656.219849,-1050.847168,1599.196655
3999,0,-0.021846,-0.071713,-0.337034,1656.168579,-1052.000244,1599.985596,0.223976,-0.091590,-3.410950,1655.387695,-1048.927734,1599.240479
4000,0,-0.016046,-0.079302,-0.348514,1656.857422,-1049.200684,1600.669922,0.221520,-0.099890,-3.419307,1654.523438,-1046.403931,1599.104858
4001,0,-0.024628,-0.083121,-0.362945,1654.970825,-1047.131836,1600.707520,0.238251,-0.103767,-3.426638,1653.363770,-1044.685303,1599.926636
4002,0,-0.019995,-0.079296,-0.316788,1656.678955,-1046.876831,1600.833008,0.237318,-0.101873,-3.436453,1652.889160,-1042.061646,1599.736816
4003,0,-2.013160,-2.492687,-0.055819,1652.499512,-1040.251953,1600.216553,0.232129,-0.109406,-3.444732,1652.183716,-1039.677734,1599.626465
4004,0,-2.029049,-2.495959,-0.037735,1651.773926,-1038.196045,1600.854614,0.266879,-0.117298,-3.447622,1651.238647,-1037.180908,1601.242920
4005,0,-2.056556,-2.489574,-0.097828,1651.318848,-1036.154175,1602.670166,0.239088,-0.111992,-3.458506,1650.486816,-1035.171875,1600.506226
4006,0,-2.054396,-2.484886,-0.051387,1650.186768,-1034.421509,1601.566040,0.227764,-0.114353,-3.466771,1649.816284,-1033.037598,1600.450562
4007,0,-2.072908,-2.461777,-0.045562,1649.033813,-1032.788574,1602.572144,0.240204,-0.116885,-3.477658,1649.056030,-1031.649658,1600.964600
4008,0,-2.060707,-2.440278,-0.005879,1648.561768,-1030.334229,1602.524414,0.235429,-0.116939,-3.486297,1648.320679,-1029.659668,1601.072876
4009,0,-2.177986,-2.449450,0.074696,1649.742554,-1029.312866,1599.243652,0.235353,-0.117671,-3.495091,1647.579956,-1027.770386,1601.349121
4010,0,-2.179721,-2.392547,0.082431,1649.263428,-1028.128662,1599.262329,0.235108,-0.101873,-3.500532,1646.771362,-1025.457031,1601.513916
4011,0,-2.145682,-2.359673,0.124195,1647.940552,-1025.250732,1599.115112,0.234247,-0.115633,-3.510129,1646.169800,-1023.566223,1601.859741
4012,0,-0.033731,-0.084020,-0.389477,1664.226196,-1022.319092,1608.542114,0.228317,-0.119026,-3.520447,1645.223633,-1022.370117,1602.200439
4013,0,-0.027349,-0.081707,-0.399769,1663.328979,-1020.654297,1608.897217,0.232331,-0.113331,-3.527604,1644.943481,-1019.590759,1601.960693
